"","county","county_code","year","year_code","month","month_code","births","average_birth_weight","average_age_of_mother","average_lmp_gestational_age","average_oe_gestational_age","county_ym"
"769","Erie",36029,2016,2016,"January",1,856,3316.44,28.93,38.85,38.68,"Erie-2016-1"
"770","Erie",36029,2016,2016,"February",2,751,3237.44,29.14,38.7,38.41,"Erie-2016-2"
"771","Erie",36029,2016,2016,"March",3,825,3264.73,29.15,38.62,38.43,"Erie-2016-3"
"772","Erie",36029,2016,2016,"April",4,861,3272.3,28.94,38.73,38.48,"Erie-2016-4"
"773","Erie",36029,2016,2016,"May",5,844,3251.59,29.29,38.58,38.45,"Erie-2016-5"
"774","Erie",36029,2016,2016,"June",6,867,3263.4,29.04,38.69,38.57,"Erie-2016-6"
"775","Erie",36029,2016,2016,"July",7,925,3295.04,29.12,38.76,38.6,"Erie-2016-7"
"776","Erie",36029,2016,2016,"August",8,874,3250.27,29.23,38.73,38.46,"Erie-2016-8"
"777","Erie",36029,2016,2016,"September",9,811,3276.15,29.11,38.8,38.58,"Erie-2016-9"
"778","Erie",36029,2016,2016,"October",10,779,3266.32,29.13,38.61,38.42,"Erie-2016-10"
"779","Erie",36029,2016,2016,"November",11,762,3257.42,29.39,38.69,38.48,"Erie-2016-11"
"780","Erie",36029,2016,2016,"December",12,761,3246.5,29.03,38.64,38.47,"Erie-2016-12"
"781","Erie",36029,2017,2017,"January",1,772,3242.4,29.44,38.57,38.41,"Erie-2017-1"
"782","Erie",36029,2017,2017,"February",2,716,3211,29.1,38.42,38.34,"Erie-2017-2"
"783","Erie",36029,2017,2017,"March",3,810,3242.29,29.1,38.65,38.47,"Erie-2017-3"
"784","Erie",36029,2017,2017,"April",4,781,3236.75,29.33,38.59,38.44,"Erie-2017-4"
"785","Erie",36029,2017,2017,"May",5,860,3282.56,29.46,38.74,38.57,"Erie-2017-5"
"786","Erie",36029,2017,2017,"June",6,899,3290.23,29.49,38.63,38.55,"Erie-2017-6"
"787","Erie",36029,2017,2017,"July",7,890,3296.61,29.04,38.85,38.74,"Erie-2017-7"
"788","Erie",36029,2017,2017,"August",8,894,3277.66,29.22,38.67,38.51,"Erie-2017-8"
"789","Erie",36029,2017,2017,"September",9,880,3302.26,29.43,38.75,38.65,"Erie-2017-9"
"790","Erie",36029,2017,2017,"October",10,801,3260.38,29.29,38.69,38.54,"Erie-2017-10"
"791","Erie",36029,2017,2017,"November",11,764,3276.75,29.39,38.71,38.6,"Erie-2017-11"
"792","Erie",36029,2017,2017,"December",12,803,3280.34,29.25,38.59,38.52,"Erie-2017-12"
"793","Jefferson",36045,2007,2007,"January",1,142,3333.04,26.6,38.75,38.51,"Jefferson-2007-1"
"794","Jefferson",36045,2007,2007,"February",2,130,3296.28,25.28,38.71,38.47,"Jefferson-2007-2"
"795","Jefferson",36045,2007,2007,"March",3,125,3372.3,25.68,38.87,38.95,"Jefferson-2007-3"
"796","Jefferson",36045,2007,2007,"April",4,163,3338.39,25.64,38.75,38.46,"Jefferson-2007-4"
"797","Jefferson",36045,2007,2007,"May",5,154,3327.41,25.88,38.73,38.36,"Jefferson-2007-5"
"798","Jefferson",36045,2007,2007,"June",6,172,3405.47,26.03,38.74,38.67,"Jefferson-2007-6"
"799","Jefferson",36045,2007,2007,"July",7,149,3308.27,26.09,38.99,38.58,"Jefferson-2007-7"
"800","Jefferson",36045,2007,2007,"August",8,153,3376.37,26.07,39.05,38.69,"Jefferson-2007-8"
"801","Jefferson",36045,2007,2007,"September",9,146,3246.83,25.27,38.64,38.45,"Jefferson-2007-9"
"802","Jefferson",36045,2007,2007,"October",10,170,3324.31,25.97,38.76,38.7,"Jefferson-2007-10"
"803","Jefferson",36045,2007,2007,"November",11,147,3322.45,25.56,39.05,38.8,"Jefferson-2007-11"
"804","Jefferson",36045,2007,2007,"December",12,143,3363.79,26.23,39.2,38.82,"Jefferson-2007-12"
"805","Jefferson",36045,2008,2008,"January",1,155,3325.1,26.59,38.65,38.45,"Jefferson-2008-1"
"806","Jefferson",36045,2008,2008,"February",2,177,3307.19,26.06,38.5,38.47,"Jefferson-2008-2"
"807","Jefferson",36045,2008,2008,"March",3,178,3239.88,26.26,38.65,38.51,"Jefferson-2008-3"
"808","Jefferson",36045,2008,2008,"April",4,181,3370.22,26.07,39.06,38.83,"Jefferson-2008-4"
"809","Jefferson",36045,2008,2008,"May",5,180,3342.43,25.73,38.85,38.81,"Jefferson-2008-5"
"810","Jefferson",36045,2008,2008,"June",6,170,3363.62,25.42,38.93,38.82,"Jefferson-2008-6"
"811","Jefferson",36045,2008,2008,"July",7,171,3317.54,25.96,38.73,38.76,"Jefferson-2008-7"
"812","Jefferson",36045,2008,2008,"August",8,223,3291.99,25.78,39.03,38.69,"Jefferson-2008-8"
"813","Jefferson",36045,2008,2008,"September",9,188,3404.55,25.62,39.02,38.91,"Jefferson-2008-9"
"814","Jefferson",36045,2008,2008,"October",10,195,3283.59,25.94,38.74,38.58,"Jefferson-2008-10"
"815","Jefferson",36045,2008,2008,"November",11,164,3309.39,26.1,38.85,38.62,"Jefferson-2008-11"
"816","Jefferson",36045,2008,2008,"December",12,161,3368.61,26.43,39.14,38.98,"Jefferson-2008-12"
"817","Jefferson",36045,2009,2009,"January",1,136,3317.64,25.55,38.65,38.74,"Jefferson-2009-1"
"818","Jefferson",36045,2009,2009,"February",2,142,3305.43,25.11,38.51,38.38,"Jefferson-2009-2"
"819","Jefferson",36045,2009,2009,"March",3,170,3331.54,26.12,39.19,38.9,"Jefferson-2009-3"
"820","Jefferson",36045,2009,2009,"April",4,156,3393.56,24.69,39.13,39.06,"Jefferson-2009-4"
"821","Jefferson",36045,2009,2009,"May",5,193,3278.3,26.5,38.81,38.61,"Jefferson-2009-5"
"822","Jefferson",36045,2009,2009,"June",6,181,3338.13,26.15,38.9,38.63,"Jefferson-2009-6"
"823","Jefferson",36045,2009,2009,"July",7,158,3250.06,26.16,38.23,38.36,"Jefferson-2009-7"
"824","Jefferson",36045,2009,2009,"August",8,199,3340.79,26.05,38.8,38.61,"Jefferson-2009-8"
"825","Jefferson",36045,2009,2009,"September",9,182,3357.34,26,38.96,38.6,"Jefferson-2009-9"
"826","Jefferson",36045,2009,2009,"October",10,175,3275.24,26.19,38.63,38.53,"Jefferson-2009-10"
"827","Jefferson",36045,2009,2009,"November",11,147,3458.31,26.05,39.01,38.88,"Jefferson-2009-11"
"828","Jefferson",36045,2009,2009,"December",12,163,3233.41,25.81,38.79,38.56,"Jefferson-2009-12"
"829","Jefferson",36045,2010,2010,"January",1,162,3330.7,25.85,38.73,38.41,"Jefferson-2010-1"
"830","Jefferson",36045,2010,2010,"February",2,161,3324.57,25.57,38.98,38.67,"Jefferson-2010-2"
"831","Jefferson",36045,2010,2010,"March",3,179,3367.5,26.6,38.77,38.39,"Jefferson-2010-3"
"832","Jefferson",36045,2010,2010,"April",4,154,3338.86,26.48,39.25,38.76,"Jefferson-2010-4"
"833","Jefferson",36045,2010,2010,"May",5,157,3378.38,26.47,38.97,38.58,"Jefferson-2010-5"
"834","Jefferson",36045,2010,2010,"June",6,182,3376.95,26.06,38.74,38.53,"Jefferson-2010-6"
"835","Jefferson",36045,2010,2010,"July",7,191,3278.88,25.77,38.73,38.53,"Jefferson-2010-7"
"836","Jefferson",36045,2010,2010,"August",8,161,3319.83,26.12,38.57,38.55,"Jefferson-2010-8"
"837","Jefferson",36045,2010,2010,"September",9,195,3399.67,26.53,39.07,38.6,"Jefferson-2010-9"
"838","Jefferson",36045,2010,2010,"October",10,189,3475.74,26.46,39.16,38.95,"Jefferson-2010-10"
"839","Jefferson",36045,2010,2010,"November",11,176,3429.26,26.05,39.05,39.06,"Jefferson-2010-11"
"840","Jefferson",36045,2010,2010,"December",12,184,3371.1,25.78,38.85,38.52,"Jefferson-2010-12"
"841","Jefferson",36045,2011,2011,"January",1,155,3272.39,25.72,38.71,38.5,"Jefferson-2011-1"
"842","Jefferson",36045,2011,2011,"February",2,168,3273.75,26.4,38.83,38.57,"Jefferson-2011-2"
"843","Jefferson",36045,2011,2011,"March",3,161,3362.07,25.86,39.33,38.91,"Jefferson-2011-3"
"844","Jefferson",36045,2011,2011,"April",4,157,3308.67,26.87,38.87,38.8,"Jefferson-2011-4"
"845","Jefferson",36045,2011,2011,"May",5,205,3380.13,25.67,39.01,38.83,"Jefferson-2011-5"
"846","Jefferson",36045,2011,2011,"June",6,199,3386.19,25.59,38.83,38.79,"Jefferson-2011-6"
"847","Jefferson",36045,2011,2011,"July",7,179,3344.94,25.24,38.72,38.61,"Jefferson-2011-7"
"848","Jefferson",36045,2011,2011,"August",8,170,3370.26,25.88,39.04,38.96,"Jefferson-2011-8"
"849","Jefferson",36045,2011,2011,"September",9,185,3310.22,26.65,38.71,38.58,"Jefferson-2011-9"
"850","Jefferson",36045,2011,2011,"October",10,190,3440.09,26.01,38.98,39,"Jefferson-2011-10"
"851","Jefferson",36045,2011,2011,"November",11,171,3379.71,26.4,39.12,38.9,"Jefferson-2011-11"
"852","Jefferson",36045,2011,2011,"December",12,189,3348.6,26.67,38.85,38.86,"Jefferson-2011-12"
"853","Jefferson",36045,2012,2012,"January",1,179,3419.09,25.86,39.07,38.69,"Jefferson-2012-1"
"854","Jefferson",36045,2012,2012,"February",2,168,3261.46,26.39,38.57,38.29,"Jefferson-2012-2"
"855","Jefferson",36045,2012,2012,"March",3,168,3436.88,25.79,38.83,38.68,"Jefferson-2012-3"
"856","Jefferson",36045,2012,2012,"April",4,183,3353.19,26.65,38.71,38.47,"Jefferson-2012-4"
"857","Jefferson",36045,2012,2012,"May",5,212,3314.49,26.61,38.6,38.4,"Jefferson-2012-5"
"858","Jefferson",36045,2012,2012,"June",6,208,3304.15,25.65,39.06,38.85,"Jefferson-2012-6"
"859","Jefferson",36045,2012,2012,"July",7,193,3374.7,26.75,38.94,38.77,"Jefferson-2012-7"
"860","Jefferson",36045,2012,2012,"August",8,223,3332.16,26.39,38.66,38.55,"Jefferson-2012-8"
"861","Jefferson",36045,2012,2012,"September",9,183,3379.51,27.11,38.82,38.73,"Jefferson-2012-9"
"862","Jefferson",36045,2012,2012,"October",10,205,3468.85,26.82,39.06,39.02,"Jefferson-2012-10"
"863","Jefferson",36045,2012,2012,"November",11,188,3377.91,26.28,39,38.82,"Jefferson-2012-11"
"864","Jefferson",36045,2012,2012,"December",12,188,3259.73,25.89,38.6,38.15,"Jefferson-2012-12"
"865","Jefferson",36045,2013,2013,"January",1,175,3398.28,25.9,39.05,38.86,"Jefferson-2013-1"
"866","Jefferson",36045,2013,2013,"February",2,181,3340.61,26.04,39.02,38.79,"Jefferson-2013-2"
"867","Jefferson",36045,2013,2013,"March",3,201,3349.73,25.96,38.94,38.78,"Jefferson-2013-3"
"868","Jefferson",36045,2013,2013,"April",4,173,3285.2,26.21,38.94,38.66,"Jefferson-2013-4"
"869","Jefferson",36045,2013,2013,"May",5,183,3326.41,27.58,38.98,38.62,"Jefferson-2013-5"
"870","Jefferson",36045,2013,2013,"June",6,176,3368.66,26.91,38.86,38.63,"Jefferson-2013-6"
"871","Jefferson",36045,2013,2013,"July",7,204,3360.62,26,38.97,38.89,"Jefferson-2013-7"
"872","Jefferson",36045,2013,2013,"August",8,202,3375.26,26.25,39.31,38.99,"Jefferson-2013-8"
"873","Jefferson",36045,2013,2013,"September",9,210,3291.06,26.4,39.14,38.76,"Jefferson-2013-9"
"874","Jefferson",36045,2013,2013,"October",10,202,3393.6,27.18,39.21,39.04,"Jefferson-2013-10"
"875","Jefferson",36045,2013,2013,"November",11,152,3327.7,26.64,38.99,38.8,"Jefferson-2013-11"
"876","Jefferson",36045,2013,2013,"December",12,162,3337.31,26.59,39.03,38.67,"Jefferson-2013-12"
"877","Jefferson",36045,2014,2014,"January",1,136,3285.08,26.61,38.97,38.56,"Jefferson-2014-1"
"878","Jefferson",36045,2014,2014,"February",2,133,3308.49,25.98,38.85,38.62,"Jefferson-2014-2"
"879","Jefferson",36045,2014,2014,"March",3,182,3305.88,26.82,38.81,38.6,"Jefferson-2014-3"
"880","Jefferson",36045,2014,2014,"April",4,152,3416.93,26.88,38.89,38.81,"Jefferson-2014-4"
"881","Jefferson",36045,2014,2014,"May",5,180,3362.28,26.75,38.62,38.63,"Jefferson-2014-5"
"882","Jefferson",36045,2014,2014,"June",6,182,3418.47,26,39.04,38.97,"Jefferson-2014-6"
"883","Jefferson",36045,2014,2014,"July",7,212,3304.91,26.33,38.96,38.73,"Jefferson-2014-7"
"884","Jefferson",36045,2014,2014,"August",8,199,3397.23,26.78,39.08,38.94,"Jefferson-2014-8"
"885","Jefferson",36045,2014,2014,"September",9,189,3497.62,26.65,39.11,39.09,"Jefferson-2014-9"
"886","Jefferson",36045,2014,2014,"October",10,179,3349.55,27.06,38.62,38.66,"Jefferson-2014-10"
"887","Jefferson",36045,2014,2014,"November",11,166,3287.58,26.54,38.45,38.66,"Jefferson-2014-11"
"888","Jefferson",36045,2014,2014,"December",12,180,3334.28,26.17,38.88,38.72,"Jefferson-2014-12"
"889","Jefferson",36045,2015,2015,"January",1,167,3453.16,26.57,39.06,38.84,"Jefferson-2015-1"
"890","Jefferson",36045,2015,2015,"February",2,161,3335.96,26.94,38.86,38.72,"Jefferson-2015-2"
"891","Jefferson",36045,2015,2015,"March",3,164,3295.4,26.08,39.1,38.77,"Jefferson-2015-3"
"892","Jefferson",36045,2015,2015,"April",4,148,3340.2,27.05,38.9,38.61,"Jefferson-2015-4"
"893","Jefferson",36045,2015,2015,"May",5,189,3344.78,26.75,38.77,38.72,"Jefferson-2015-5"
"894","Jefferson",36045,2015,2015,"June",6,182,3353.72,26.49,39.1,38.85,"Jefferson-2015-6"
"895","Jefferson",36045,2015,2015,"July",7,177,3359.85,26.96,38.91,38.64,"Jefferson-2015-7"
"896","Jefferson",36045,2015,2015,"August",8,180,3316.4,26.44,38.82,38.58,"Jefferson-2015-8"
"897","Jefferson",36045,2015,2015,"September",9,198,3374.99,26.78,38.87,38.6,"Jefferson-2015-9"
"898","Jefferson",36045,2015,2015,"October",10,191,3359.96,27.01,38.91,38.84,"Jefferson-2015-10"
"899","Jefferson",36045,2015,2015,"November",11,158,3271.15,26.63,38.71,38.53,"Jefferson-2015-11"
"900","Jefferson",36045,2015,2015,"December",12,176,3452.01,27.44,39.2,38.95,"Jefferson-2015-12"
"901","Jefferson",36045,2016,2016,"January",1,175,3312.41,27.21,38.62,38.49,"Jefferson-2016-1"
"902","Jefferson",36045,2016,2016,"February",2,149,3363.79,26.95,39.01,38.93,"Jefferson-2016-2"
"903","Jefferson",36045,2016,2016,"March",3,171,3307.88,27.56,38.68,38.69,"Jefferson-2016-3"
"904","Jefferson",36045,2016,2016,"April",4,160,3295.48,27.33,38.77,38.51,"Jefferson-2016-4"
"905","Jefferson",36045,2016,2016,"May",5,175,3338.96,26.92,39.03,38.73,"Jefferson-2016-5"
"906","Jefferson",36045,2016,2016,"June",6,136,3336.32,26.75,38.79,38.34,"Jefferson-2016-6"
"907","Jefferson",36045,2016,2016,"July",7,164,3364.63,26.93,39.08,38.89,"Jefferson-2016-7"
"908","Jefferson",36045,2016,2016,"August",8,153,3461.67,26.97,39.34,39.03,"Jefferson-2016-8"
"909","Jefferson",36045,2016,2016,"September",9,156,3327.2,26.18,38.93,38.79,"Jefferson-2016-9"
"910","Jefferson",36045,2016,2016,"October",10,152,3414.11,27.05,39.03,38.51,"Jefferson-2016-10"
"911","Jefferson",36045,2016,2016,"November",11,154,3353.49,27.12,38.67,38.4,"Jefferson-2016-11"
"912","Jefferson",36045,2016,2016,"December",12,146,3378.66,26.75,38.97,38.77,"Jefferson-2016-12"
"913","Jefferson",36045,2017,2017,"January",1,179,3356.12,27.45,38.88,38.63,"Jefferson-2017-1"
"914","Jefferson",36045,2017,2017,"February",2,146,3314.63,26.63,39.11,38.7,"Jefferson-2017-2"
"915","Jefferson",36045,2017,2017,"March",3,177,3398.72,26.68,39.09,38.92,"Jefferson-2017-3"
"916","Jefferson",36045,2017,2017,"April",4,168,3416.14,27.14,39.1,38.92,"Jefferson-2017-4"
"917","Jefferson",36045,2017,2017,"May",5,179,3392.72,26.31,39.11,38.75,"Jefferson-2017-5"
"918","Jefferson",36045,2017,2017,"June",6,189,3304.18,26.19,38.94,38.5,"Jefferson-2017-6"
"919","Jefferson",36045,2017,2017,"July",7,158,3359.87,27.31,38.74,38.5,"Jefferson-2017-7"
"920","Jefferson",36045,2017,2017,"August",8,184,3232.62,26.73,38.51,38.34,"Jefferson-2017-8"
"921","Jefferson",36045,2017,2017,"September",9,184,3399.17,27.26,39.2,38.9,"Jefferson-2017-9"
"922","Jefferson",36045,2017,2017,"October",10,150,3303.45,26.41,38.74,38.37,"Jefferson-2017-10"
"923","Jefferson",36045,2017,2017,"November",11,172,3325.12,27.13,39.07,38.86,"Jefferson-2017-11"
"924","Jefferson",36045,2017,2017,"December",12,123,3267.89,27.59,38.37,38.34,"Jefferson-2017-12"
"925","Kings",36047,2007,2007,"January",1,3464,3218.56,28.12,38.64,38.53,"Kings-2007-1"
"926","Kings",36047,2007,2007,"February",2,3188,3245.73,28.2,38.66,38.66,"Kings-2007-2"
"927","Kings",36047,2007,2007,"March",3,3503,3247.34,28.07,38.63,38.62,"Kings-2007-3"
"928","Kings",36047,2007,2007,"April",4,3215,3247.18,28.21,38.7,38.66,"Kings-2007-4"
"929","Kings",36047,2007,2007,"May",5,3396,3235.46,28.29,38.66,38.58,"Kings-2007-5"
"930","Kings",36047,2007,2007,"June",6,3495,3224.55,28.32,38.58,38.64,"Kings-2007-6"
"931","Kings",36047,2007,2007,"July",7,3617,3204.94,28.04,38.53,38.54,"Kings-2007-7"
"932","Kings",36047,2007,2007,"August",8,3776,3240.38,28.28,38.69,38.65,"Kings-2007-8"
"933","Kings",36047,2007,2007,"September",9,3514,3231.08,28.27,38.8,38.69,"Kings-2007-9"
"934","Kings",36047,2007,2007,"October",10,3665,3215.4,28.4,38.65,38.68,"Kings-2007-10"
"935","Kings",36047,2007,2007,"November",11,3550,3248.93,28.42,38.65,38.68,"Kings-2007-11"
"936","Kings",36047,2007,2007,"December",12,3600,3237.67,28.38,38.71,38.64,"Kings-2007-12"
"937","Kings",36047,2008,2008,"January",1,3644,3209.85,28.01,38.55,38.57,"Kings-2008-1"
"938","Kings",36047,2008,2008,"February",2,3201,3222.12,28.29,38.62,38.6,"Kings-2008-2"
"939","Kings",36047,2008,2008,"March",3,3410,3223.48,28.5,38.56,38.56,"Kings-2008-3"
"940","Kings",36047,2008,2008,"April",4,3215,3218.46,28.35,38.64,38.59,"Kings-2008-4"
"941","Kings",36047,2008,2008,"May",5,3426,3250.44,28.41,38.78,38.66,"Kings-2008-5"
"942","Kings",36047,2008,2008,"June",6,3506,3213.28,28.44,38.66,38.52,"Kings-2008-6"
"943","Kings",36047,2008,2008,"July",7,3503,3226.92,28.47,38.57,38.54,"Kings-2008-7"
"944","Kings",36047,2008,2008,"August",8,3647,3237.72,28.34,38.65,38.58,"Kings-2008-8"
"945","Kings",36047,2008,2008,"September",9,3663,3214.43,28.16,38.62,38.54,"Kings-2008-9"
"946","Kings",36047,2008,2008,"October",10,3607,3226.61,28.47,38.71,38.62,"Kings-2008-10"
"947","Kings",36047,2008,2008,"November",11,3315,3219.95,28.27,38.74,38.59,"Kings-2008-11"
"948","Kings",36047,2008,2008,"December",12,3595,3230.78,28.38,38.5,38.59,"Kings-2008-12"
"949","Kings",36047,2009,2009,"January",1,3621,3218.21,28.22,38.64,38.61,"Kings-2009-1"
"950","Kings",36047,2009,2009,"February",2,3265,3235.42,28.57,38.68,38.6,"Kings-2009-2"
"951","Kings",36047,2009,2009,"March",3,3471,3238.57,28.43,38.64,38.67,"Kings-2009-3"
"952","Kings",36047,2009,2009,"April",4,3389,3248.3,28.41,38.71,38.68,"Kings-2009-4"
"953","Kings",36047,2009,2009,"May",5,3484,3207.91,28.57,38.51,38.54,"Kings-2009-5"
"954","Kings",36047,2009,2009,"June",6,3554,3213.37,28.78,38.63,38.59,"Kings-2009-6"
"955","Kings",36047,2009,2009,"July",7,3720,3219.41,28.67,38.48,38.59,"Kings-2009-7"
"956","Kings",36047,2009,2009,"August",8,3517,3216.66,28.56,38.69,38.63,"Kings-2009-8"
"957","Kings",36047,2009,2009,"September",9,3618,3229.89,28.59,38.77,38.7,"Kings-2009-9"
"958","Kings",36047,2009,2009,"October",10,3638,3215.71,28.74,38.62,38.6,"Kings-2009-10"
"959","Kings",36047,2009,2009,"November",11,3336,3224.04,28.72,38.59,38.59,"Kings-2009-11"
"960","Kings",36047,2009,2009,"December",12,3612,3226.64,28.78,38.64,38.58,"Kings-2009-12"
"961","Kings",36047,2010,2010,"January",1,3424,3211.54,28.57,38.52,38.59,"Kings-2010-1"
"962","Kings",36047,2010,2010,"February",2,3130,3234.97,28.88,38.68,38.6,"Kings-2010-2"
"963","Kings",36047,2010,2010,"March",3,3452,3230.63,28.66,38.6,38.65,"Kings-2010-3"
"964","Kings",36047,2010,2010,"April",4,3407,3225.3,28.54,38.62,38.59,"Kings-2010-4"
"965","Kings",36047,2010,2010,"May",5,3437,3241.71,28.62,38.61,38.66,"Kings-2010-5"
"966","Kings",36047,2010,2010,"June",6,3468,3226.81,28.93,38.54,38.6,"Kings-2010-6"
"967","Kings",36047,2010,2010,"July",7,3664,3224.72,29.04,38.69,38.68,"Kings-2010-7"
"968","Kings",36047,2010,2010,"August",8,3535,3222.63,28.77,38.62,38.61,"Kings-2010-8"
"969","Kings",36047,2010,2010,"September",9,3576,3225.01,28.92,38.7,38.63,"Kings-2010-9"
"970","Kings",36047,2010,2010,"October",10,3655,3216.65,28.8,38.75,38.68,"Kings-2010-10"
"971","Kings",36047,2010,2010,"November",11,3541,3207.49,28.93,38.71,38.6,"Kings-2010-11"
"972","Kings",36047,2010,2010,"December",12,3675,3214.05,28.69,38.69,38.6,"Kings-2010-12"
"973","Kings",36047,2011,2011,"January",1,3524,3219.99,28.72,38.71,38.55,"Kings-2011-1"
"974","Kings",36047,2011,2011,"February",2,3251,3243.3,28.82,38.83,38.67,"Kings-2011-2"
"975","Kings",36047,2011,2011,"March",3,3461,3224.18,28.87,38.74,38.64,"Kings-2011-3"
"976","Kings",36047,2011,2011,"April",4,3198,3213.46,28.82,38.73,38.57,"Kings-2011-4"
"977","Kings",36047,2011,2011,"May",5,3525,3252.04,28.92,38.7,38.6,"Kings-2011-5"
"978","Kings",36047,2011,2011,"June",6,3494,3242.28,28.97,38.77,38.7,"Kings-2011-6"
"979","Kings",36047,2011,2011,"July",7,3617,3213.79,28.83,38.62,38.61,"Kings-2011-7"
"980","Kings",36047,2011,2011,"August",8,3618,3230.13,28.97,38.85,38.74,"Kings-2011-8"
"981","Kings",36047,2011,2011,"September",9,3602,3229.67,29.08,38.7,38.66,"Kings-2011-9"
"982","Kings",36047,2011,2011,"October",10,3456,3235.85,29.19,38.84,38.72,"Kings-2011-10"
"983","Kings",36047,2011,2011,"November",11,3491,3226.4,28.92,38.77,38.67,"Kings-2011-11"
"984","Kings",36047,2011,2011,"December",12,3586,3226.76,28.89,38.82,38.66,"Kings-2011-12"
"985","Kings",36047,2012,2012,"January",1,3525,3229.51,29.08,38.82,38.64,"Kings-2012-1"
"986","Kings",36047,2012,2012,"February",2,3151,3229.76,29.2,38.7,38.58,"Kings-2012-2"
"987","Kings",36047,2012,2012,"March",3,3423,3241.74,29.04,38.72,38.64,"Kings-2012-3"
"988","Kings",36047,2012,2012,"April",4,3211,3248.79,29.02,38.84,38.67,"Kings-2012-4"
"989","Kings",36047,2012,2012,"May",5,3473,3250.15,29.27,38.79,38.65,"Kings-2012-5"
"990","Kings",36047,2012,2012,"June",6,3501,3230.22,29.13,38.68,38.58,"Kings-2012-6"
"991","Kings",36047,2012,2012,"July",7,3693,3234.18,29.2,38.68,38.61,"Kings-2012-7"
"992","Kings",36047,2012,2012,"August",8,3795,3234.34,29.07,38.79,38.68,"Kings-2012-8"
"993","Kings",36047,2012,2012,"September",9,3653,3230.17,29.38,38.73,38.61,"Kings-2012-9"
"994","Kings",36047,2012,2012,"October",10,3834,3208.87,29.2,38.71,38.58,"Kings-2012-10"
"995","Kings",36047,2012,2012,"November",11,3717,3254.43,29.44,38.82,38.73,"Kings-2012-11"
"996","Kings",36047,2012,2012,"December",12,3696,3240.17,29.23,38.78,38.67,"Kings-2012-12"
"997","Kings",36047,2013,2013,"January",1,3465,3235.95,29.25,38.71,38.64,"Kings-2013-1"
"998","Kings",36047,2013,2013,"February",2,3057,3250.26,29.18,38.83,38.67,"Kings-2013-2"
"999","Kings",36047,2013,2013,"March",3,3366,3255.69,29.4,38.78,38.72,"Kings-2013-3"
"1000","Kings",36047,2013,2013,"April",4,3201,3243.03,29.34,38.84,38.69,"Kings-2013-4"
"1001","Kings",36047,2013,2013,"May",5,3490,3269.83,29.52,38.78,38.7,"Kings-2013-5"
"1002","Kings",36047,2013,2013,"June",6,3365,3227.84,29.37,38.69,38.63,"Kings-2013-6"
"1003","Kings",36047,2013,2013,"July",7,3556,3239.27,29.37,38.68,38.69,"Kings-2013-7"
"1004","Kings",36047,2013,2013,"August",8,3644,3247.01,29.17,38.75,38.71,"Kings-2013-8"
"1005","Kings",36047,2013,2013,"September",9,3489,3244.44,29.39,38.78,38.71,"Kings-2013-9"
"1006","Kings",36047,2013,2013,"October",10,3631,3216.95,29.57,38.77,38.68,"Kings-2013-10"
"1007","Kings",36047,2013,2013,"November",11,3407,3248.33,29.51,38.81,38.74,"Kings-2013-11"
"1008","Kings",36047,2013,2013,"December",12,3582,3254.33,29.38,38.86,38.71,"Kings-2013-12"
"1009","Kings",36047,2014,2014,"January",1,3472,3259.67,29.58,38.85,38.75,"Kings-2014-1"
"1010","Kings",36047,2014,2014,"February",2,3159,3258.44,29.55,38.8,38.71,"Kings-2014-2"
"1011","Kings",36047,2014,2014,"March",3,3418,3256.32,29.49,38.75,38.76,"Kings-2014-3"
"1012","Kings",36047,2014,2014,"April",4,3247,3230.48,29.52,38.75,38.61,"Kings-2014-4"
"1013","Kings",36047,2014,2014,"May",5,3531,3252.77,29.55,38.77,38.72,"Kings-2014-5"
"1014","Kings",36047,2014,2014,"June",6,3419,3259.14,29.67,38.8,38.72,"Kings-2014-6"
"1015","Kings",36047,2014,2014,"July",7,3689,3257.06,29.8,38.79,38.68,"Kings-2014-7"
"1016","Kings",36047,2014,2014,"August",8,3784,3236.01,29.56,38.79,38.68,"Kings-2014-8"
"1017","Kings",36047,2014,2014,"September",9,3638,3268.82,29.68,38.87,38.81,"Kings-2014-9"
"1018","Kings",36047,2014,2014,"October",10,3573,3249.1,29.77,38.83,38.76,"Kings-2014-10"
"1019","Kings",36047,2014,2014,"November",11,3338,3226.69,29.6,38.73,38.61,"Kings-2014-11"
"1020","Kings",36047,2014,2014,"December",12,3544,3240.08,29.46,38.82,38.66,"Kings-2014-12"
"1021","Kings",36047,2015,2015,"January",1,3389,3251.61,29.73,38.83,38.71,"Kings-2015-1"
"1022","Kings",36047,2015,2015,"February",2,3209,3254,29.73,38.85,38.76,"Kings-2015-2"
"1023","Kings",36047,2015,2015,"March",3,3478,3256.21,29.59,38.78,38.74,"Kings-2015-3"
"1024","Kings",36047,2015,2015,"April",4,3334,3252.84,29.69,38.84,38.75,"Kings-2015-4"
"1025","Kings",36047,2015,2015,"May",5,3525,3267.33,29.7,38.75,38.74,"Kings-2015-5"
"1026","Kings",36047,2015,2015,"June",6,3390,3245.8,29.75,38.77,38.71,"Kings-2015-6"
"1027","Kings",36047,2015,2015,"July",7,3581,3257.14,29.83,38.79,38.74,"Kings-2015-7"
"1028","Kings",36047,2015,2015,"August",8,3519,3246.72,29.71,38.76,38.72,"Kings-2015-8"
