"","id","latitude","longitude","elevation","name"
"639","US1NYTG0019",42.1246,-76.2213,359.4,"OWEGO 2.5 ENE"
"640","US1NYTG0020",42.2531,-76.3378,336.2,"CANDOR 1.8 N"
"641","US1NYTG0026",42.2343,-76.3476,274.9,"CANDOR 0.7 NW"
"642","US1NYTM0001",42.6203,-76.4935,331.9,"LANSING 8.9 N"
"643","US1NYTM0002",42.5666,-76.57,259.1,"LANSING 6.6 NW"
"644","US1NYTM0003",42.4317,-76.4886,198.1,"ITHACA 1.1 SE"
"645","US1NYTM0004",42.5913,-76.372,315.2,"GROTON 0.5 NW"
"646","US1NYTM0005",42.5253,-76.3218,327.1,"FREEVILLE 1.5 NE"
"647","US1NYTM0006",42.352,-76.3184,484.6,"CAROLINE CENTER 0.1 SE"
"648","US1NYTM0007",42.5844,-76.3549,359.7,"GROTON 0.6 ESE"
"649","US1NYTM0008",42.4383,-76.6167,408.4,"ENFIELD 0.8 ENE"
"650","US1NYTM0010",42.5487,-76.3398,370,"FREEVILLE 2.6 N"
"651","US1NYTM0012",42.4087,-76.4835,362.1,"SOUTH HILL 0.4 ESE"
"652","US1NYTM0014",42.3736,-76.3378,509.9,"SLATERVILLE SPRINGS 1.0 S"
"653","US1NYTM0015",42.3223,-76.5899,487.1,"NEWFIELD 2.5 S"
"654","US1NYTM0016",42.3949,-76.4105,292.9,"EAST ITHACA 3.6 SE"
"655","US1NYTM0017",42.4972,-76.5803,305.1,"ITHACA 2.6 NW"
"656","US1NYTM0018",42.4191,-76.3733,353.9,"EAST ITHACA 4.7 E"
"657","US1NYTM0019",42.3858,-76.5007,347.5,"DANBY 2.5 NE"
"658","US1NYTM0021",42.5891,-76.6087,208.5,"TRUMANSBURG 4.3 NE"
"659","US1NYTM0022",42.4356,-76.4166,310.9,"EAST ITHACA 2.6 ENE"
"660","US1NYTM0023",42.5021,-76.418,352,"FREEVILLE 3.7 W"
"661","US1NYTM0024",42.5417,-76.6675,292.9,"TRUMANSBURG 0.4 WNW"
"662","US1NYTM0025",42.4876,-76.5002,249.9,"ITHACA 3.0 N"
"663","US1NYTM0026",42.3925,-76.4153,274,"BROOKTONDALE 1.3 NW"
"664","US1NYTM0027",42.5473,-76.3996,422.1,"GROTON 3.2 SSW"
"665","US1NYTM0028",42.4653,-76.5352,250.5,"ITHACA 2.2 NW"
"666","US1NYTM0030",42.3568,-76.3517,406,"BROOKTONDALE 2.7 SE"
"667","US1NYTM0031",42.393,-76.3409,345.6,"SLATERVILLE SPRINGS 0.5 ESE"
"668","US1NYTM0032",42.438,-76.5371,299.6,"ITHACA 1.8 WSW"
"669","US1NYTM0034",42.5446,-76.6569,0,"TRUMANSBURG 0.3 NNE"
"670","US1NYTM0036",42.4293,-76.4687,261.8,"ITHACA 2.0 ESE"
"671","US1NYTM0038",42.5421,-76.6687,302.1,"TRUMANSBURG 0.4 WNW"
"672","US1NYTM0039",42.4267,-76.6683,468.5,"ITHACA 8.5 W"
"673","US1NYUL0001",41.9286,-74.0195,57.9,"KINGSTON 1.1 W"
"674","US1NYUL0002",42.0204,-74.0977,157,"WOODSTOCK 1.4 SSE"
"675","US1NYUL0003",41.8809,-74.0574,54.3,"ROSENDALE VILLAGE 2.4 NNE"
"676","US1NYUL0004",42.0181,-74.0151,94.2,"RUBY 0.5 NE"
"677","US1NYUL0006",41.714,-74.0866,121.9,"NEW PALTZ 2.4 S"
"678","US1NYUL0008",41.9162,-74.1832,154.8,"STONE RIDGE 4.9 NNW"
"679","US1NYUL0009",41.6267,-73.9941,132.3,"MARLBORO 1.9 NNW"
"680","US1NYUL0012",41.6868,-74.1643,61.6,"GARDINER 0.9 WNW"
"681","US1NYUL0015",41.8516,-74.1516,117.7,"STONE RIDGE 0.7 N"
"682","US1NYUL0016",41.8608,-74.1075,90.8,"ROSENDALE VILLAGE 1.8 WNW"
"683","US1NYUL0017",41.6939,-74.0129,166.4,"HIGHLAND 2.9 WSW"
"684","US1NYUL0020",41.8677,-73.988,53.6,"ULSTER PARK 0.9 NNW"
"685","US1NYUL0021",41.843,-74.161,113.1,"STONE RIDGE 0.5 WNW"
"686","US1NYUL0022",41.961,-73.9958,55.8,"KINGSTON 2.1 N"
"687","US1NYUL0023",42.0046,-74.1109,185,"WEST HURLEY 0.1 S"
"688","US1NYUL0025",41.9162,-73.9929,34.7,"KINGSTON 1.0 SSE"
"689","US1NYUL0026",41.6858,-74.1737,68.6,"GARDINER 1.3 WNW"
"690","US1NYUL0028",41.8321,-74.3012,273.1,"KERHONKSON 3.7 N"
"691","US1NYUL0029",41.7149,-73.9684,116.7,"HIGHLAND 0.2 SW"
"692","US1NYUL0031",41.8815,-74.0563,50,"HURLEY 2.2 S"
"693","US1NYWC0003",41.0639,-73.7722,71,"WHITE PLAINS 3.1 NNW"
"694","US1NYWC0005",40.9639,-73.7232,24.1,"HARRISON 4.1 SSW"
"695","US1NYWC0006",41.3003,-73.57,151.5,"SOUTH SALEM 2.1 NW"
"696","US1NYWC0007",41.2649,-73.7899,174,"YORKTOWN HEIGHTS 0.6 SW"
"697","US1NYWC0009",40.904,-73.777,21.9,"NEW ROCHELLE 1.3 S"
"698","US1NYWC0011",41.2944,-73.9229,54.6,"PEEKSKILL 0.4 N"
"699","US1NYWC0015",41.133,-73.706,129.2,"ARMONK 0.4 E"
"700","US1NYWC0016",41.1648,-73.834,155.1,"BRIARCLIFF MANOR 1.8 NNE"
"701","US1NYWC0018",41.13,-73.7082,117.3,"ARMONK 0.3 SE"
"702","US1NYWC0019",41.0427,-73.8228,90.5,"ELMSFORD 0.8 SSW"
"703","US1NYWN0003",43.1919,-76.8379,115.2,"WOLCOTT 2.5 SSW"
"704","US1NYWN0004",43.2912,-76.8062,95.1,"WOLCOTT 4.8 N"
"705","US1NYWN0006",43.0795,-77.2526,151.8,"PALMYRA 1.6 NW"
"706","US1NYWN0007",43.2118,-77.3464,142,"ONTARIO 3.4 WSW"
"707","US1NYWN0009",43.1667,-77.1675,145.7,"MARION 2.0 NE"
"708","US1NYWN0010",43.125,-77.299,158.5,"WALWORTH 1.7 SW"
"709","US1NYWN0016",43.0457,-77.0688,129.5,"NEWARK 1.3 E"
"710","US1NYWN0018",43.052,-77.257,157.3,"MACEDON 2.6 ESE"
"711","US1NYWN0021",43.24,-77.2096,119.5,"WILLIAMSON 1.8 W"
"712","US1NYWN0023",43.0738,-76.9899,135,"LYONS 0.7 NNE"
"713","US1NYWR0003",43.3105,-73.7259,143.3,"GLENS FALLS 4.0 W"
"714","US1NYWR0004",43.2896,-73.719,123.1,"GLENS FALLS 4.0 WSW"
"715","US1NYWR0010",43.5178,-73.8107,202.4,"WARRENSBURG 2.1 WNW"
"716","US1NYWR0011",43.4318,-73.7147,135.9,"LAKE GEORGE 0.4 N"
"717","US1NYWR0013",43.3588,-73.6285,92.4,"QUEENSBURY 2.5 E"
"718","US1NYWY0002",42.8017,-78.0381,436.5,"WYOMING 2.9 SE"
"719","US1NYWY0007",42.7565,-78.2489,517.6,"VARYSBURG 3.1 E"
"720","US1NYWY0010",42.8206,-78.1481,473,"WYOMING COOP"
"721","US1NYWY0011",42.7058,-78.0937,454.5,"SILVER SPRINGS COOP"
"722","US1NYYT0001",42.55,-76.9333,426.7,"DUNDEE 2.9 NE"
"723","US1NYYT0003",42.502,-76.9242,256.6,"DUNDEE 3.1 ESE"
"724","US1NYYT0005",42.7326,-77.0766,332.2,"PENN YAN 5.1 NNW"
"725","US1NYYT0006",42.511,-76.9155,157.6,"DUNDEE 3.3 ESE"
"726","US1NYYT0007",42.5284,-76.9776,308.8,"DUNDEE 0.3 N"
"727","US1NYYT0008",42.6539,-77.266,286.5,"MIDDLESEX 3.5 S"
"728","US1NYYT0009",42.6042,-77.3007,347.2,"NAPLES 5.2 E"
"729","USC00300015",43.9,-76.0667,121.9,"ADAMS CTR"
"730","USC00300018",43.8167,-76.0167,195.1,"ADAMS"
"731","USC00300023",42.1014,-77.2344,304.5,"ADDISON"
"732","USC00300028",42.1167,-77.2167,373.4,"ADDISON 1 NNE"
"733","USC00300040",43.0167,-78.5,213.4,"AKRON"
"734","USC00300047",42.6461,-73.7472,0,"ALBANY"
"735","USC00300048",42.6925,-73.8308,89.3,"ALBANY NWFO UNIV"
"736","USC00300055",43.2631,-78.1986,148.1,"ALBION"
"737","USC00300063",42.4697,-73.9267,185,"ALCOVE DAM"
"738","USC00300070",42.9,-78.5,257.9,"ALDEN"
"739","USC00300077",44.3333,-75.9167,78.9,"ALEXANDRIA BAY 1 SW"
"740","USC00300085",42.25,-77.7583,520,"ALFRED"
"741","USC00300090",42.1,-78.5667,439.2,"ALLEGANY"
"742","USC00300093",42.1003,-78.7497,457.2,"ALLEGANY SP"
"743","USC00300136",41.2833,-73.75,116.1,"AMAWALK"
"744","USC00300156",42.9167,-74.2167,198.1,"AMSTERDAM 2 SW"
"745","USC00300159",42.9167,-74.1333,85,"AMSTERDAM LOCK 1O"
"746","USC00300167",42.2,-74.7833,488,"ANDES"
"747","USC00300175",42.15,-77.8,509,"ANDOVER"
"748","USC00300183",42.3108,-78.0231,449.6,"ANGELICA"
"749","USC00300208",43.35,-78.65,91.4,"APPLETON"
"750","USC00300220",42.5347,-78.4575,434.9,"ARCADE"
"751","USC00300237",42.1,-74.7167,442,"ARENA"
"752","USC00300242",43.25,-74.5167,519.1,"ARIETTA"
"753","USC00300246",42.4,-77.7167,494.1,"ARKPORT"
"754","USC00300254",42.1394,-74.6536,399.3,"ARKVILLE 2 W"
"755","USC00300259",42.4167,-79.25,384,"ARKWRIGHT"
"756","USC00300268",42.2667,-76.65,586.1,"ARNOT SCS"
"757","USC00300300",42.2667,-73.8333,51.8,"ATNENS"
"758","USC00300307",42.5333,-77.4667,393.2,"ATLANTA"
"759","USC00300317",42.8108,-78.3978,416.1,"ATTICA 7 SW"
"760","USC00300321",42.9328,-76.5447,234.7,"AUBURN"
"761","USC00300331",42.7339,-76.6592,253,"AURORA RSCH FARM"
"762","USC00300343",42.9203,-77.7558,166.1,"AVON"
"763","USC00300351",40.7167,-73.3667,14.9,"BABYLON"
"764","USC00300360",42.2833,-75.45,303,"BAINBRIDGE 2 E"
"765","USC00300364",40.9342,-72.7397,21.3,"BAITING HOLLOW"
"766","USC00300368",43.6167,-74.0333,481.9,"BAKERS MILLS"
"767","USC00300379",43.15,-76.3333,115.5,"BALDWINSVILLE"
"768","USC00300386",42.9333,-73.85,91.4,"BALLSTON LAKE"
"769","USC00300393",42.0333,-74.6,793.1,"BALSAM LAKE"
"770","USC00300412",43.3667,-78.4833,85,"BARKER 4 NE"
"771","USC00300424",43.8167,-75.8,463.3,"BARNES CORNERS"
"772","USC00300443",43.0297,-78.1683,278.3,"BATAVIA"
"773","USC00300448",42.3489,-77.3478,341.4,"BATH"
"774","USC00300452",43.1014,-73.4319,115.8,"BATTENVILLE"
"775","USC00300500",43.8869,-75.435,225.6,"BEAVER FALLS"
"776","USC00300505",42.6667,-78.3833,451.1,"BEAVER MEADOW"
"777","USC00300511",41.2333,-73.7167,131.1,"BEDFORD HILLS"
"778","USC00300540",42.1167,-75.1167,473,"BEERSTON"
"779","USC00300608",43.5317,-75.9525,201.2,"BENNETTS BRG"
"780","USC00300613",42.8561,-78.3958,379.5,"BENNINGTON"
"781","USC00300621",40.6,-73.9667,6.1,"BENSONHURST"
"782","USC00300641",42.6167,-73.3667,347.5,"BERLIN 5 S"
"783","USC00300652",42.7167,-73.3167,338.9,"BERLIN 3 ENE"
"784","USC00300654",42.6,-74.15,323.1,"BERNE 2 S"
"785","USC00300655",42.65,-74.1667,378,"BERNE 2 NW"
"786","USC00300658",42.5833,-74.1833,563.9,"BERNE 5 SW"
"787","USC00300668",43.8,-74.8667,536.4,"BIG MOOSE 3 SE"
"788","USC00300681",42.1,-75.9,260.3,"BINGHAMTON SUSQ RVR"
"789","USC00300684",42.2117,-75.9858,487.7,"BINGHAMTON WFO"
"790","USC00300706",44,-75.8167,161.8,"BLACK RIVER 1 SW"
"791","USC00300732",41.5311,-74.4803,396.2,"BLOOMINGBURG 2 SW"
"792","USC00300746",43.8667,-74.4333,670.9,"BLUE MTN LAKE 2 N"
"793","USC00300766",42.1225,-78.2064,545.6,"BOLIVAR"
"794","USC00300772",43.5667,-73.65,103.6,"BOLTON"
"795","USC00300774",44.1333,-75.3833,253,"BONAPARTE"
"796","USC00300780",43.5167,-75.3667,360,"BOONVILLE 2 N"
"797","USC00300785",43.4361,-75.3697,472.4,"BOONVILLE 4 SSW"
"798","USC00300795",42.8333,-75.5833,411.5,"BOUCKVILLE"
"799","USC00300799",42.2667,-74.7333,573,"BOVINA"
"800","USC00300808",41.45,-73.7333,171,"BOYDS CORNERS"
"801","USC00300816",42.3667,-77.1,335.9,"BRADFORD"
"802","USC00300817",42.3833,-77.1167,415.1,"BRADFORD 1 NW"
"803","USC00300828",43.9333,-74.85,518.2,"BRANDRETH"
"804","USC00300862",40.7833,-73.25,31.1,"BRENTWOOD"
"805","USC00300870",43.2386,-76.1964,114.9,"BREWERTON LOCK 23"
"806","USC00300878",41.4333,-73.6,189,"BREWSTER"
"807","USC00300889",40.9519,-72.2981,12.8,"BRIDGEHAMPTON"
"808","USC00300910",42.7481,-77.3425,286.5,"BRISTOL HARBOUR"
"809","USC00300921",42.7,-77.3833,366.1,"BRISTOL SPRINGS"
"810","USC00300929",43.0508,-74.1981,256,"BROADALBIN"
"811","USC00300937",43.2161,-77.9528,151.8,"BROCKPORT"
"812","USC00300957",42.8,-75.3333,396.2,"BROOKFIELD"
"813","USC00300958",40.6892,-73.955,15.2,"BROOKLYN"
"814","USC00300961",40.8369,-73.8494,11.9,"BRONX"
"815","USC00300981",44.2167,-75.0667,335.9,"BROWNS FALLS"
"816","USC00300985",41.95,-74.2167,164.9,"BROWN STN"
"817","USC00301010",42.8833,-78.8833,-999.9,"BUFFALO"
"818","USC00301011",42.9461,-78.8367,190.5,"BUFFALO 4NE"
"819","USC00301018",42.9333,-78.9,177.1,"BUFFALO #2"
"820","USC00301032",42.4167,-76.8333,313.9,"BURDETT 1 NE"
"821","USC00301040",44.9167,-74.2,222.8,"BURKE"
"822","USC00301052",42.8,-74.2667,154.8,"BURTONSVILLE"
"823","USC00301065",42.1667,-74.4,463.9,"BUSHNELLSVILLE 1 NE"
"824","USC00301068",42.9361,-73.4325,152.1,"BUSKIRK"
"825","USC00301079",41.9167,-74.6667,561.1,"BUTTERNUT BROOK"
"826","USC00301093",42.3167,-74.0167,92,"CAIRO"
"827","USC00301095",42.3167,-74.0331,149.4,"CAIRO 3 NW"
"828","USC00301101",41.7667,-75.05,244.1,"CALLICOON"
"829","USC00301102",41.8275,-74.9506,372.2,"CALLICOON CTR"
"830","USC00301103",41.7794,-75.0444,396.2,"CALLICOON 2"
"831","USC00301105",43.0539,-73.3619,154.8,"CAMBRIDGE"
"832","USC00301110",43.3306,-75.8417,176.8,"CAMDEN"
"833","USC00301136",42.4167,-73.4,360,"CANAAN 2 E"
"834","USC00301138",43.25,-74.5167,512.1,"CANADA LAKE"
"835","USC00301144",42.9167,-74.5833,92,"CANAJOHARIE"
"836","USC00301152",42.845,-77.2808,219.5,"CANANDAIGUA 3 S"
"837","USC00301156",42.4667,-77.7833,384,"CANASERAGA"
"838","USC00301160",43.0833,-75.7667,125,"CANASTOTA"
"839","USC00301168",42.1944,-76.3128,280.4,"CANDOR 2SE"
"840","USC00301170",42.3833,-78.1833,451.1,"CANEADEA DAM"
"841","USC00301173",42.2608,-77.6161,352,"CANISTEO 1 SW"
"842","USC00301196",44.1333,-76.3333,78,"CAPE VINCENT"
"843","USC00301207",41.4333,-73.6833,161.5,"CARMEL"
"844","USC00301211",41.4725,-73.655,207.3,"CARMEL 4N"
"845","USC00301220",43.6167,-73.3,74.1,"CARVERS FALLS"
"846","USC00301260",42.2333,-73.8667,75.9,"CATSKILL 1 N"
"847","USC00301265",42.9481,-76.7342,115.8,"CAYUGA LOCK #1"
"848","USC00301272",42.9167,-75.8667,381,"CAZENOVIA"
"849","USC00301288",42.2167,-73.7667,12.2,"CEDAR HILL"
"850","USC00301291",42.9333,-75.1167,384,"CEDARVILLE 1 N"
"851","USC00301292",42.9,-75.0833,445,"CEDARVILLE 3 SE"
"852","USC00301309",40.8839,-73.3722,9.1,"CENTERPORT"
"853","USC00301387",44.75,-74.2167,323.1,"CHASM FALLS"
"854","USC00301388",43.7592,-75.2997,390.4,"CHASES LAKE"
"855","USC00301391",42.3667,-73.6,128,"CHATHAM"
"856","USC00301395",42.2167,-79.4667,405.4,"CHAUTAUQUA"
"857","USC00301401",44.8786,-73.3953,47.9,"CHAZY"
"858","USC00301413",42.0025,-76.6383,250.5,"CHEMUNG"
"859","USC00301414",42.2333,-75.85,274.3,"CHENANGO FORKS"
"860","USC00301415",42.2167,-75.85,265.8,"CHENANGO FORKS 2 S"
"861","USC00301424",42.9097,-75.1108,402.3,"CHEPACHET"
"862","USC00301433",42.6167,-73.4167,427,"CHERRY PLAIN"
"863","USC00301434",42.6333,-73.35,335.9,"CHERRYPLAIN 2"
"864","USC00301436",42.8239,-74.7386,414.5,"CHERRY VALLEY 2 NNE"
"865","USC00301442",42.5833,-78.0167,332.2,"CHESTNUT LAWN"
"866","USC00301466",42.1667,-75.4,445,"CHINA"
"867","USC00301471",42.1,-75.3833,351.1,"CHINA 2"
"868","USC00301484",43.1,-77.8833,168.2,"CHURCHVILLE"
"869","USC00301492",42.5433,-75.8947,320,"CINCINNATUS"
"870","USC00301510",43.0167,-78.6167,176.8,"CLARENCE CENTER"
"871","USC00301521",41.9136,-74.5722,503.8,"CLARYVILLE"
"872","USC00301523",41.9167,-74.6,634,"CLARYVILLE 2 SW"
"873","USC00301541",43.2333,-75.8833,116.1,"CLEVELAND"
"874","USC00301580",43.0589,-76.8383,119.5,"CLYDE LOCK 26"
"875","USC00301589",42.6667,-74.5,292.9,"COBLESKILL"
"876","USC00301593",42.6833,-74.4833,274.3,"COBLESKILL"
"877","USC00301595",42.6672,-74.4425,356.3,"COBLESKILL 2 ESE"
"878","USC00301598",42.4667,-73.8,45.7,"COEYMANS"
"879","USC00301603",42.4667,-77.5,445,"COHOCTON SCS"
"880","USC00301615",42.0167,-74.2667,198.1,"COLD BROOK"
"881","USC00301618",40.8667,-73.4667,3,"COLD SPRING HARBOR"
"882","USC00301623",42.6631,-78.6831,312.4,"COLDEN 1 N"
"883","USC00301625",42.6472,-78.7111,467.9,"COLDEN 1W"
"884","USC00301664",44.5842,-74.9572,176.8,"COLTON 2 N"
"885","USC00301700",42.0333,-75.8,256.3,"CONKLIN"
"886","USC00301702",42.0639,-75.8103,260.9,"CONKLIN 2"
"887","USC00301708",43.3203,-73.9256,246.3,"CONKLINGVILLE DAM"
"888","USC00301713",43.3167,-73.9167,223.1,"CONKLINGVILLE DAM 2"
"889","USC00301723",44.9167,-74.3,128,"CONSTABLE 1 S"
"890","USC00301728",43.25,-76,116.1,"CONSTANTIA"
"891","USC00301732",43.3425,-76.0006,177.1,"CONSTANTIA 6N"
"892","USC00301752",42.7167,-74.9267,383.1,"COOPERSTOWN"
"893","USC00301761",42.1131,-73.5522,167.6,"COPAKE"
"894","USC00301765",43.9,-75.6833,381,"COPENHAGEN"
"895","USC00301771",43.25,-73.8333,165.2,"CORINTH"
"896","USC00301787",42.1342,-77.0692,349.6,"CORNING"
"897","USC00301792",42.0667,-77.05,499.9,"CORNING 5 SSW"
"898","USC00301794",42.1333,-77.15,317,"CORNING 5 W"
"899","USC00301799",42.6,-76.1833,344.1,"CORTLAND"
"900","USC00301850",41.9667,-74.8667,427,"CRAIGIE CLAIR"
"901","USC00301896",41.2667,-73.6833,73.2,"CROSS RIVER"
"902","USC00301904",41.35,-73.6667,67.1,"CROTON FALLS 1 NE"
"903","USC00301912",41.2333,-73.8,75.9,"CROTON LAKE"
"904","USC00301949",41.0167,-72.5,11.9,"CUTCHOGUE"
"905","USC00301966",44.7192,-73.7206,408.4,"DANNEMORA"
"906","USC00301974",42.565,-77.7175,201.2,"DANSVILLE"
"907","USC00301987",42.4667,-74.8,411.5,"DAVENPORT 2 E"
"908","USC00302001",40.8833,-73.7667,6.1,"DAVIDS ISLAND"
"909","USC00302020",44.5,-75.2667,136.9,"DEKALB JUNCTION"
"910","USC00302031",42.7672,-74.1711,299.9,"DELANSON 2NE"
"911","USC00302036",42.2533,-74.905,445,"DELHI 2 SE"
"912","USC00302039",42.3,-74.9333,509,"DELHI 1 NW"
"913","USC00302045",43.2667,-75.4333,171,"DELTA"
"914","USC00302047",43.2736,-75.4272,167.6,"DELTA DAM"
"915","USC00302060",42.0628,-75.4264,304.8,"DEPOSIT"
"916","USC00302071",42.7,-79,200.9,"DERBY 2 NW"
"917","USC00302079",42.8167,-75.8833,396.8,"DE RUYTER 4 N"
"918","USC00302091",40.8,-73.3,36.6,"DIX HILLS"
"919","USC00302129",41.0072,-73.8344,61,"DOBBS FERRY-ARDSLEY"
"920","USC00302137",43.0833,-74.7667,208.8,"DOLGEVILLE"
"921","USC00302143",43.75,-75.3333,304.8,"DONNATTSBURG"
"922","USC00302151",40.7211,-73.0908,1.5,"DOWLING CEECOM"
"923","USC00302164",42.0833,-75,338.9,"DOWNSVILLE"
"924","USC00302169",42.0772,-74.9828,365.8,"DOWNSVILLE DAM"
"925","USC00302197",42.4717,-79.3336,192.3,"DUNKIRK"
"926","USC00302234",43.75,-74.7667,548.9,"EAGLE BAY 3 SE"
"927","USC00302236",42.9331,-73.3667,115.8,"EAGLE BRG 2 SE"
"928","USC00302239",43.9167,-75.2,396.8,"EAGLE FALLS"
"929","USC00302277",42.9,-77.4333,265.2,"EAST BLOOMFIELD"
"930","USC00302282",41.4,-73.5833,139.9,"EAST BRANCH"
"931","USC00302286",42.4394,-73.5028,281.6,"EAST CHATHAM"
"932","USC00302291",40.9333,-73.8,36.9,"EASTCHESTER"
"933","USC00302302",42.2833,-74.9167,417.9,"EAST DELHI"
"934","USC00302351",42.7,-76.1167,451.1,"EAST HOMER"
"935","USC00302356",42.7167,-76.1167,476.1,"EAST HOMER 2"
"936","USC00302362",42.25,-74.1833,566.9,"EAST JEWETT"
"937","USC00302366",42.2356,-74.1433,606.9,"E JEWETT"
"938","USC00302454",42.3328,-75.2297,352,"E SIDNEY"
"939","USC00302462",42.9833,-73.55,134.1,"EASTON"
"940","USC00302506",42.65,-78.9,256,"EDEN"
"941","USC00302517",42.1333,-74.2333,506,"EDGEWOOD"
"942","USC00302526",42.6833,-75.25,359.7,"EDMESTON"
"943","USC00302547",43.0667,-78.1667,213.4,"ELBA"
"944","USC00302554",44.2139,-73.5986,186.2,"ELIZABETHTOWN"
"945","USC00302562",42.1667,-74.1667,686.1,"ELKA PARK"
"946","USC00302574",44.9131,-73.8222,289.6,"ELLENBURG DEPOT"
"947","USC00302582",41.7167,-74.4,106.7,"ELLENVILLE"
"948","USC00302587",41.7167,-74.4,106.7,"ELLENVILLE 2"
"949","USC00302599",42.85,-78.6333,236.2,"ELMA"
"950","USC00302610",42.0997,-76.8358,288.6,"ELMIRA"
"951","USC00302627",42.0858,-76.0878,252.1,"ENDICOTT"
"952","USC00302666",43.0167,-74.5333,238,"EPHRATAH"
"953","USC00302683",42.7667,-74.25,167.9,"ESPERANCE"
"954","USC00302686",42.45,-74.2833,335.3,"ESPERANCE 2 N"
"955","USC00302720",43.15,-74.9,445,"FAIRFIELD"
"956","USC00302760",40.75,-73.4333,24.1,"FARMINGDALE 2 NE"
"957","USC00302780",43.0333,-76.0167,161.5,"FAYETTEVILLE"
"958","USC00302829",41.9667,-75.1833,310.9,"FISHS EDDY"
"959","USC00302862",42.8333,-76.55,274.3,"FLEMING"
"960","USC00302868",40.7667,-73.8667,18.3,"FLUSHING"
"961","USC00302888",42.9667,-74.4167,136.9,"FONDA"
"962","USC00302917",43.4333,-75.2167,345,"FORESTPORT"
"963","USC00302934",44.0333,-75.7667,192,"FT DRUM"
"964","USC00302941",42.95,-74.2833,91.4,"FORT HUNTER"
"965","USC00302946",43.2667,-79.0667,79.9,"FORT NIAGARA"
"966","USC00302953",42.9383,-74.6228,93,"FT PLAIN"
"967","USC00302964",40.8,-73.8,18,"FT SCHUYLER"
"968","USC00303010",43.0667,-75.1167,125,"FRANKFORT LOCK 19"
"969","USC00303020",42.3333,-75.1667,408.4,"FRANKLIN"
"970","USC00303025",42.3294,-78.4636,484.6,"FRANKLINVILLE"
"971","USC00303033",42.4497,-79.312,231.6,"FREDONIA"
"972","USC00303038",42.3667,-74.0667,136.9,"FREEHOLD 2 NW"
"973","USC00303042",40.6667,-73.6,6.1,"FREEPORT"
"974","USC00303050",42.5192,-76.3311,320,"FREEVILLE 1 NE"
"975","USC00303065",42.1378,-78.2372,499.9,"FRIENDSHIP 7 SW"
"976","USC00303069",42.1908,-78.1458,473,"FRIENDSHIP"
"977","USC00303070",42.1667,-78.2,604.1,"FRIENDSHIP 5 SW"
"978","USC00303076",41.9667,-74.55,561.1,"FROST VALLEY"
"979","USC00303087",43.305,-76.3939,109.7,"FULTON"
"980","USC00303088",43.3242,-76.4186,102.4,"FULTON LOCK O-3"
"981","USC00303102",44.4333,-74.1667,537.1,"GABRIELS"
"982","USC00303124",42.7,-77.4,602,"GANNETT HILL"
"983","USC00303125",43.2,-73.65,75,"GANSEVOORT"
"984","USC00303128",43,-77.7833,171,"GARBUTT"
"985","USC00303138",41.6833,-74.15,97.5,"GARDINER 1 W"
"986","USC00303144",41.3458,-74.4872,140.2,"GARDNERVILLE"
"987","USC00303152",41.2167,-74,56.7,"GARNERVILLE"
"988","USC00303165",42.4833,-75.9333,402.3,"GEE BROOK HILLS"
"989","USC00303177",42.8833,-77,180.1,"GENEVA EXP STN"
"990","USC00303182",42.8833,-77.0167,189,"GENEVA SCS"
"991","USC00303184",42.8767,-77.0308,218.8,"GENEVA RSCH FARM"
"992","USC00303250",43.7117,-75.4258,329.2,"GLENFIELD 1W"
"993","USC00303251",42.0167,-74.1333,262.1,"GLENFORD"
"994","USC00303259",41.5167,-73.9333,83.8,"GLENHAM"
"995","USC00303281",43.3,-73.6667,118.9,"GLENS FALLS 2"
"996","USC00303284",43.3247,-73.6781,153.6,"GLENS FALLS FARM"
"997","USC00303289",43.3167,-73.65,107,"GLENS FALLS FIRE STN"
"998","USC00303299",43.2833,-73.6667,92,"GLENS FALLS FEEDER DAM"
"999","USC00303319",43.0492,-74.3592,246.9,"GLOVERSVILLE"
"1000","USC00303322",43.115,-74.4236,443.5,"GLOVERSVILLE 7NW (PECK LAKE)"
"1001","USC00303324",43.1,-74.4333,415.1,"GLOVERSVILLE PECKS PON"
"1002","USC00303346",44.3539,-75.5122,128,"GOUVERNEUR 3 NW"
"1003","USC00303352",42.4667,-78.95,231.3,"GOWANDA"
"1004","USC00303354",42.4833,-78.9333,265.2,"GOWANDA CORRECTIONAL"
"1005","USC00303360",42.7833,-73.4667,475.5,"GRAFTON"
"1006","USC00303365",41.85,-74.5333,292.6,"GRAHAMSVILLE"
"1007","USC00303373",42.3667,-74.4833,415.1,"GRAND GORGE"
"1008","USC00303381",42.9667,-78.9667,176.8,"GRAND ISLAND"
"1009","USC00303416",43.1333,-75.1167,342,"GRAVESVILLE 2 N"
"1010","USC00303444",42.3239,-75.7711,280.4,"GREENE"
"1011","USC00303452",43.1167,-73.8333,185.9,"GREENFIELD CTR"
"1012","USC00303464",41.1019,-72.3731,4.9,"GREENPORT PWR HOUSE"
"1013","USC00303468",43.1167,-73.5,129.5,"GREENWICH"
"1014","USC00303503",42.1667,-74.5333,688.8,"GRIFFIN CORNERS"
"1015","USC00303508",43.2242,-75.3997,143.9,"GRIFFISS INTERNATIONAL AIRPORT"
"1016","USC00303520",42.6667,-77.7667,177.1,"GROVELAND"
