"","county","year","month","temp","sd_temp"
"1","Albany",2007,1,-2.4983606557377,7.05114628513877
"2","Albany",2007,2,-7.41517857142857,3.89640766537656
"3","Albany",2007,3,-0.891129032258064,6.96203124326931
"4","Albany",2007,4,6.06186440677966,5.31155489753927
"5","Albany",2007,5,15.0423728813559,4.34300680007052
"6","Albany",2007,6,19.5008333333333,3.85845419634738
"7","Albany",2007,7,20.6112903225806,2.77238163807184
"8","Albany",2007,8,20.708064516129,3.79419523798739
"9","Albany",2007,9,17.08,3.72589654777823
"10","Albany",2007,10,12.9889830508475,4.54874999688821
"11","Albany",2007,11,2.90593220338983,3.11814883115855
"12","Albany",2007,12,-2.65806451612903,3.58645212089072
"13","Albany",2008,1,-3.06370967741936,5.81761858604461
"14","Albany",2008,2,-3.42844827586207,4.32729111882968
"15","Albany",2008,3,0.126612903225806,3.14015137128529
"16","Albany",2008,4,10.145,4.94881170465553
"17","Albany",2008,5,12.541935483871,3.46064754610931
"18","Albany",2008,6,20.8725,3.53949178818712
"19","Albany",2008,7,22.4475806451613,2.04619653999194
"20","Albany",2008,8,19.6991935483871,2.01035214139631
"21","Albany",2008,9,17.275,4.01338333114492
"22","Albany",2008,10,8.86370967741935,4.12014413000758
"23","Albany",2008,11,3.98416666666667,5.97341207654036
"24","Albany",2008,12,-1.98225806451613,5.429419066332
"25","Albany",2009,1,-8.125,4.54652407312894
"26","Albany",2009,2,-2.99821428571429,4.66379638848511
"27","Albany",2009,3,1.80737704918033,5.78023814435569
"28","Albany",2009,4,9.28333333333333,5.16618459569886
"29","Albany",2009,5,14.0225806451613,3.30852943187551
"30","Albany",2009,6,18.3766666666667,2.89831141176169
"31","Albany",2009,7,19.5573770491803,2.02673456709666
"32","Albany",2009,8,21.2233870967742,2.97632347943852
"33","Albany",2009,9,15.3375,2.96195688005785
"34","Albany",2009,10,8.5491935483871,3.80042590296037
"35","Albany",2009,11,6.07083333333333,2.85400835677911
"36","Albany",2009,12,-2.5155737704918,5.13231218996863
"37","Albany",2010,1,-4.31854838709677,4.97588639332327
"38","Albany",2010,2,-2.81481481481481,3.4035584822973
"39","Albany",2010,3,4.90645161290323,2.884248969935
"40","Albany",2010,4,10.7,3.25809292248171
"41","Albany",2010,5,15.9137096774194,5.52066289494087
"42","Albany",2010,6,19.4725,3.35945951312692
"43","Albany",2010,7,23.2532786885246,3.34169204710801
"44","Albany",2010,8,21.2362903225806,3.05529866741665
"45","Albany",2010,9,17.4233333333333,3.95814400379802
"46","Albany",2010,10,9.96612903225807,3.5423639207473
"47","Albany",2010,11,3.98416666666667,3.10444585063873
"48","Albany",2010,12,-3.62177419354839,4.2079707831816
"49","Albany",2011,1,-6.74274193548387,5.0236722148718
"50","Albany",2011,2,-5.50714285714286,5.50578562284033
"51","Albany",2011,3,0.793548387096774,4.57547349400492
"52","Albany",2011,4,8.65583333333333,4.88885875964436
"53","Albany",2011,5,15.7774193548387,4.38881474551375
"54","Albany",2011,6,19.065,3.08489073509219
"55","Albany",2011,7,22.6193548387097,2.73623761728672
"56","Albany",2011,8,20.5967741935484,2.40523457442546
"57","Albany",2011,9,17.7208333333333,3.59492688295399
"58","Albany",2011,10,11.0217741935484,4.68140392428104
"59","Albany",2011,11,6.47583333333333,3.85804784730444
"60","Albany",2011,12,0.926612903225806,4.03121750455258
"61","Albany",2012,1,-2.3508064516129,5.63397547623727
"62","Albany",2012,2,-0.337931034482759,3.34955234433514
"63","Albany",2012,3,6.90403225806452,6.47858577455656
"64","Albany",2012,4,8.3125,4.3277252117567
"65","Albany",2012,5,16.6048387096774,4.15238139927372
"66","Albany",2012,6,18.945,3.88581405209483
"67","Albany",2012,7,23.0233870967742,2.07274898130548
"68","Albany",2012,8,21.3629032258065,2.65047065854212
"69","Albany",2012,9,16.2483333333333,3.84980702429275
"70","Albany",2012,10,11.3241935483871,3.42979641339464
"71","Albany",2012,11,3.13,3.67757980475461
"72","Albany",2012,12,0.525,3.45500053379512
"73","Albany",2013,1,-3.95887096774194,6.07400753677901
"74","Albany",2013,2,-3.31339285714286,4.4094371014845
"75","Albany",2013,3,0.394354838709677,3.40241120912211
"76","Albany",2013,4,7.1,4.15375060250331
"77","Albany",2013,5,14.6056451612903,4.71491446681723
"78","Albany",2013,6,19.02,4.07942543312251
"79","Albany",2013,7,23.3927419354839,3.18145042154832
"80","Albany",2013,8,19.75,2.54563271145689
"81","Albany",2013,9,15.4775,4.56968107962596
"82","Albany",2013,10,10.8129032258065,4.36332456610435
"83","Albany",2013,11,2.46333333333333,5.50925159230767
"84","Albany",2013,12,-2.92983870967742,5.55056827453552
"85","Albany",2014,1,-7.35161290322581,6.92156269514202
"86","Albany",2014,2,-6.56964285714286,5.61559256625068
"87","Albany",2014,3,-3.33629032258065,5.41671796881426
"88","Albany",2014,4,7.5425,4.37747339284715
"89","Albany",2014,5,14.6266129032258,3.67874619747062
"90","Albany",2014,6,19.4275,2.75561714457172
"91","Albany",2014,7,21.133064516129,2.58878323764411
"92","Albany",2014,8,19.5532258064516,2.34822693780952
