"Notes"	"County"	"County Code"	"Year"	"Year Code"	"Month"	"Month Code"	"Tobacco Use"	"Tobacco Use Code"	Births	Average Birth Weight	Average Age of Mother	Average LMP Gestational Age	Average OE Gestational Age
	"Onondaga County, NY"	"36067"	"2014"	"2014"	"March"	"3"	"No"	"2"	367	3320.50	28.69	38.87	38.63
	"Onondaga County, NY"	"36067"	"2014"	"2014"	"April"	"4"	"Yes"	"1"	56	3165.25	27.41	38.80	38.82
	"Onondaga County, NY"	"36067"	"2014"	"2014"	"April"	"4"	"No"	"2"	351	3389.64	28.32	38.95	38.76
	"Onondaga County, NY"	"36067"	"2014"	"2014"	"May"	"5"	"Yes"	"1"	77	3182.96	27.01	38.69	38.42
	"Onondaga County, NY"	"36067"	"2014"	"2014"	"May"	"5"	"No"	"2"	391	3456.53	29.41	39.20	38.99
	"Onondaga County, NY"	"36067"	"2014"	"2014"	"June"	"6"	"Yes"	"1"	73	3058.77	26.53	38.81	38.49
	"Onondaga County, NY"	"36067"	"2014"	"2014"	"June"	"6"	"No"	"2"	379	3364.05	28.54	38.95	38.77
	"Onondaga County, NY"	"36067"	"2014"	"2014"	"July"	"7"	"Yes"	"1"	69	2940.43	27.80	37.96	37.87
	"Onondaga County, NY"	"36067"	"2014"	"2014"	"July"	"7"	"No"	"2"	414	3404.72	28.81	39.02	38.88
	"Onondaga County, NY"	"36067"	"2014"	"2014"	"August"	"8"	"Yes"	"1"	57	3123.21	25.96	38.93	38.63
	"Onondaga County, NY"	"36067"	"2014"	"2014"	"August"	"8"	"No"	"2"	459	3406.93	28.81	39.09	38.95
	"Onondaga County, NY"	"36067"	"2014"	"2014"	"September"	"9"	"Yes"	"1"	62	2992.66	28.21	38.31	38.21
	"Onondaga County, NY"	"36067"	"2014"	"2014"	"September"	"9"	"No"	"2"	404	3387.97	28.99	39.05	38.92
	"Onondaga County, NY"	"36067"	"2014"	"2014"	"October"	"10"	"Yes"	"1"	53	3024.17	26.70	38.34	38.21
	"Onondaga County, NY"	"36067"	"2014"	"2014"	"October"	"10"	"No"	"2"	370	3357.77	28.71	38.90	38.76
	"Onondaga County, NY"	"36067"	"2014"	"2014"	"November"	"11"	"Yes"	"1"	61	3108.79	26.98	38.61	38.48
	"Onondaga County, NY"	"36067"	"2014"	"2014"	"November"	"11"	"No"	"2"	364	3338.07	29.20	38.87	38.75
	"Onondaga County, NY"	"36067"	"2014"	"2014"	"December"	"12"	"Yes"	"1"	80	3036.50	27.26	38.30	38.64
	"Onondaga County, NY"	"36067"	"2014"	"2014"	"December"	"12"	"No"	"2"	366	3350.80	28.90	39.12	38.86
	"Onondaga County, NY"	"36067"	"2015"	"2015"	"January"	"1"	"Yes"	"1"	92	3114.20	27.20	39.04	38.73
	"Onondaga County, NY"	"36067"	"2015"	"2015"	"January"	"1"	"No"	"2"	333	3330.80	29.33	38.92	38.67
	"Onondaga County, NY"	"36067"	"2015"	"2015"	"February"	"2"	"Yes"	"1"	57	3106.53	28.11	39.02	38.74
	"Onondaga County, NY"	"36067"	"2015"	"2015"	"February"	"2"	"No"	"2"	330	3418.24	28.73	39.08	38.79
	"Onondaga County, NY"	"36067"	"2015"	"2015"	"March"	"3"	"Yes"	"1"	62	3124.19	26.73	38.81	38.16
	"Onondaga County, NY"	"36067"	"2015"	"2015"	"March"	"3"	"No"	"2"	366	3366.63	28.90	39.20	38.86
	"Onondaga County, NY"	"36067"	"2015"	"2015"	"April"	"4"	"Yes"	"1"	51	3089.08	27.84	38.53	38.43
	"Onondaga County, NY"	"36067"	"2015"	"2015"	"April"	"4"	"No"	"2"	375	3344.20	29.14	39.05	38.93
	"Onondaga County, NY"	"36067"	"2015"	"2015"	"May"	"5"	"Yes"	"1"	44	3149.67	26.20	38.07	38.07
	"Onondaga County, NY"	"36067"	"2015"	"2015"	"May"	"5"	"No"	"2"	404	3341.64	29.06	38.84	38.64
	"Onondaga County, NY"	"36067"	"2015"	"2015"	"June"	"6"	"Yes"	"1"	63	3091.33	27.11	38.63	38.37
	"Onondaga County, NY"	"36067"	"2015"	"2015"	"June"	"6"	"No"	"2"	379	3296.24	29.04	38.96	38.75
	"Onondaga County, NY"	"36067"	"2015"	"2015"	"July"	"7"	"Yes"	"1"	62	3232.11	26.55	38.95	38.68
	"Onondaga County, NY"	"36067"	"2015"	"2015"	"July"	"7"	"No"	"2"	441	3403.93	29.14	39.14	38.96
	"Onondaga County, NY"	"36067"	"2015"	"2015"	"August"	"8"	"Yes"	"1"	63	3065.41	27.51	38.43	38.46
	"Onondaga County, NY"	"36067"	"2015"	"2015"	"August"	"8"	"No"	"2"	430	3372.72	28.86	38.93	38.86
	"Onondaga County, NY"	"36067"	"2015"	"2015"	"September"	"9"	"Yes"	"1"	52	3183.50	26.17	38.77	38.48
	"Onondaga County, NY"	"36067"	"2015"	"2015"	"September"	"9"	"No"	"2"	388	3399.94	28.92	39.18	39.02
	"Onondaga County, NY"	"36067"	"2015"	"2015"	"October"	"10"	"Yes"	"1"	66	3059.94	27.24	38.89	38.47
	"Onondaga County, NY"	"36067"	"2015"	"2015"	"October"	"10"	"No"	"2"	383	3309.62	29.10	38.81	38.66
	"Onondaga County, NY"	"36067"	"2015"	"2015"	"November"	"11"	"Yes"	"1"	39	2965.26	26.00	38.62	38.28
	"Onondaga County, NY"	"36067"	"2015"	"2015"	"November"	"11"	"No"	"2"	368	3341.51	29.34	38.98	38.73
	"Onondaga County, NY"	"36067"	"2015"	"2015"	"December"	"12"	"Yes"	"1"	53	3021.68	27.19	37.34	37.89
	"Onondaga County, NY"	"36067"	"2015"	"2015"	"December"	"12"	"No"	"2"	357	3373.13	29.10	38.92	38.81
	"Onondaga County, NY"	"36067"	"2016"	"2016"	"January"	"1"	"Yes"	"1"	59	3023.08	28.14	38.58	38.19
	"Onondaga County, NY"	"36067"	"2016"	"2016"	"January"	"1"	"No"	"2"	337	3292.85	28.99	39.01	38.75
	"Onondaga County, NY"	"36067"	"2016"	"2016"	"February"	"2"	"Yes"	"1"	48	3109.81	26.90	38.77	38.27
	"Onondaga County, NY"	"36067"	"2016"	"2016"	"February"	"2"	"No"	"2"	329	3323.22	28.87	39.09	38.67
	"Onondaga County, NY"	"36067"	"2016"	"2016"	"March"	"3"	"Yes"	"1"	48	3060.54	26.79	38.69	38.15
	"Onondaga County, NY"	"36067"	"2016"	"2016"	"March"	"3"	"No"	"2"	355	3343.34	29.50	38.90	38.64
	"Onondaga County, NY"	"36067"	"2016"	"2016"	"April"	"4"	"Yes"	"1"	60	3180.53	27.62	38.85	38.55
	"Onondaga County, NY"	"36067"	"2016"	"2016"	"April"	"4"	"No"	"2"	378	3334.88	29.46	38.80	38.48
	"Onondaga County, NY"	"36067"	"2016"	"2016"	"May"	"5"	"Yes"	"1"	47	2987.72	26.70	39.17	37.89
	"Onondaga County, NY"	"36067"	"2016"	"2016"	"May"	"5"	"No"	"2"	424	3399.35	29.06	39.19	38.90
	"Onondaga County, NY"	"36067"	"2016"	"2016"	"June"	"6"	"Yes"	"1"	44	3129.36	27.57	39.02	38.98
	"Onondaga County, NY"	"36067"	"2016"	"2016"	"June"	"6"	"No"	"2"	394	3410.77	29.69	39.19	38.89
	"Onondaga County, NY"	"36067"	"2016"	"2016"	"July"	"7"	"Yes"	"1"	72	3179.04	27.44	39.38	38.85
	"Onondaga County, NY"	"36067"	"2016"	"2016"	"July"	"7"	"No"	"2"	408	3389.23	29.92	39.07	38.91
	"Onondaga County, NY"	"36067"	"2016"	"2016"	"August"	"8"	"Yes"	"1"	69	2997.80	27.91	38.62	38.25
	"Onondaga County, NY"	"36067"	"2016"	"2016"	"August"	"8"	"No"	"2"	391	3328.53	29.28	38.96	38.77
	"Onondaga County, NY"	"36067"	"2016"	"2016"	"September"	"9"	"Yes"	"1"	69	3086.30	28.64	38.61	38.17
	"Onondaga County, NY"	"36067"	"2016"	"2016"	"September"	"9"	"No"	"2"	379	3355.86	28.79	38.88	38.67
	"Onondaga County, NY"	"36067"	"2016"	"2016"	"October"	"10"	"Yes"	"1"	55	3146.07	27.05	39.20	39.02
	"Onondaga County, NY"	"36067"	"2016"	"2016"	"October"	"10"	"No"	"2"	423	3304.07	29.22	38.88	38.68
	"Onondaga County, NY"	"36067"	"2016"	"2016"	"November"	"11"	"Yes"	"1"	48	3128.44	27.31	38.31	38.06
	"Onondaga County, NY"	"36067"	"2016"	"2016"	"November"	"11"	"No"	"2"	363	3301.46	29.44	38.88	38.68
	"Onondaga County, NY"	"36067"	"2016"	"2016"	"December"	"12"	"Yes"	"1"	67	3003.36	28.25	38.16	37.88
	"Onondaga County, NY"	"36067"	"2016"	"2016"	"December"	"12"	"No"	"2"	374	3361.03	28.99	38.85	38.72
	"Onondaga County, NY"	"36067"	"2017"	"2017"	"January"	"1"	"Yes"	"1"	68	3085.51	29.79	38.46	38.25
	"Onondaga County, NY"	"36067"	"2017"	"2017"	"January"	"1"	"No"	"2"	326	3330.90	28.85	38.82	38.57
	"Onondaga County, NY"	"36067"	"2017"	"2017"	"February"	"2"	"Yes"	"1"	27	3104.85	28.19	39.52	38.85
	"Onondaga County, NY"	"36067"	"2017"	"2017"	"February"	"2"	"No"	"2"	329	3322.12	28.93	39.00	38.78
	"Onondaga County, NY"	"36067"	"2017"	"2017"	"March"	"3"	"Yes"	"1"	45	3024.33	29.00	38.60	38.09
	"Onondaga County, NY"	"36067"	"2017"	"2017"	"March"	"3"	"No"	"2"	340	3305.71	29.02	38.81	38.55
	"Onondaga County, NY"	"36067"	"2017"	"2017"	"April"	"4"	"Yes"	"1"	55	3271.84	28.40	38.95	38.58
	"Onondaga County, NY"	"36067"	"2017"	"2017"	"April"	"4"	"No"	"2"	389	3388.73	28.55	39.10	38.84
	"Onondaga County, NY"	"36067"	"2017"	"2017"	"May"	"5"	"Yes"	"1"	43	3051.91	26.95	38.70	38.40
	"Onondaga County, NY"	"36067"	"2017"	"2017"	"May"	"5"	"No"	"2"	373	3357.43	29.29	38.97	38.84
	"Onondaga County, NY"	"36067"	"2017"	"2017"	"June"	"6"	"Yes"	"1"	48	3077.85	28.52	38.48	38.15
	"Onondaga County, NY"	"36067"	"2017"	"2017"	"June"	"6"	"No"	"2"	393	3326.76	29.45	38.83	38.65
	"Onondaga County, NY"	"36067"	"2017"	"2017"	"July"	"7"	"Yes"	"1"	54	3024.48	27.83	38.67	38.43
	"Onondaga County, NY"	"36067"	"2017"	"2017"	"July"	"7"	"No"	"2"	433	3332.69	29.62	38.84	38.68
	"Onondaga County, NY"	"36067"	"2017"	"2017"	"August"	"8"	"Yes"	"1"	46	3164.91	27.63	38.93	38.54
	"Onondaga County, NY"	"36067"	"2017"	"2017"	"August"	"8"	"No"	"2"	411	3378.21	29.50	39.15	38.94
	"Onondaga County, NY"	"36067"	"2017"	"2017"	"September"	"9"	"Yes"	"1"	59	3030.59	27.81	38.54	38.02
	"Onondaga County, NY"	"36067"	"2017"	"2017"	"September"	"9"	"No"	"2"	387	3332.50	29.41	38.98	38.72
	"Onondaga County, NY"	"36067"	"2017"	"2017"	"October"	"10"	"Yes"	"1"	35	3106.49	27.89	39.03	38.49
	"Onondaga County, NY"	"36067"	"2017"	"2017"	"October"	"10"	"No"	"2"	408	3326.02	29.34	38.75	38.64
	"Onondaga County, NY"	"36067"	"2017"	"2017"	"November"	"11"	"Yes"	"1"	39	3072.31	28.59	38.41	38.46
	"Onondaga County, NY"	"36067"	"2017"	"2017"	"November"	"11"	"No"	"2"	345	3407.27	29.96	39.10	39.09
	"Onondaga County, NY"	"36067"	"2017"	"2017"	"December"	"12"	"Yes"	"1"	47	3029.47	28.15	38.79	38.32
	"Onondaga County, NY"	"36067"	"2017"	"2017"	"December"	"12"	"No"	"2"	351	3302.15	28.65	39.01	38.72
	"Ontario County, NY"	"36069"	"2007"	"2007"	"January"	"1"	"Yes"	"1"	15	3257.13	23.47	39.40	38.60
	"Ontario County, NY"	"36069"	"2007"	"2007"	"January"	"1"	"No"	"2"	88	3340.55	29.11	38.94	38.55
	"Ontario County, NY"	"36069"	"2007"	"2007"	"February"	"2"	"Yes"	"1"	13	3274.85	26.46	39.08	38.92
	"Ontario County, NY"	"36069"	"2007"	"2007"	"February"	"2"	"No"	"2"	70	3410.29	28.91	38.97	38.89
	"Ontario County, NY"	"36069"	"2007"	"2007"	"March"	"3"	"Yes"	"1"	12	2758.58	23.17	36.50	36.67
	"Ontario County, NY"	"36069"	"2007"	"2007"	"March"	"3"	"No"	"2"	100	3294.79	29.37	38.20	38.10
	"Ontario County, NY"	"36069"	"2007"	"2007"	"April"	"4"	"Yes"	"1"	16	3172.62	25.62	40.62	39.56
	"Ontario County, NY"	"36069"	"2007"	"2007"	"April"	"4"	"No"	"2"	68	3487.58	29.50	38.60	38.50
	"Ontario County, NY"	"36069"	"2007"	"2007"	"May"	"5"	"Yes"	"1"	22	2947.91	25.18	38.27	37.77
	"Ontario County, NY"	"36069"	"2007"	"2007"	"May"	"5"	"No"	"2"	67	3407.04	28.19	39.06	38.61
	"Ontario County, NY"	"36069"	"2007"	"2007"	"June"	"6"	"Yes"	"1"	12	2922.25	26.67	38.08	37.75
	"Ontario County, NY"	"36069"	"2007"	"2007"	"June"	"6"	"No"	"2"	69	3371.03	28.48	39.14	38.87
	"Ontario County, NY"	"36069"	"2007"	"2007"	"July"	"7"	"Yes"	"1"	13	3371.77	26.23	40.38	39.38
	"Ontario County, NY"	"36069"	"2007"	"2007"	"July"	"7"	"No"	"2"	84	3514.55	29.20	39.60	39.25
	"Ontario County, NY"	"36069"	"2007"	"2007"	"August"	"8"	"Yes"	"1"	15	3154.07	25.13	39.07	38.47
	"Ontario County, NY"	"36069"	"2007"	"2007"	"August"	"8"	"No"	"2"	93	3397.88	28.02	38.91	38.61
	"Ontario County, NY"	"36069"	"2007"	"2007"	"September"	"9"	"No"	"2"	83	3406.64	29.53	38.90	38.59
	"Ontario County, NY"	"36069"	"2007"	"2007"	"October"	"10"	"Yes"	"1"	18	3299.22	26.83	39.00	38.50
	"Ontario County, NY"	"36069"	"2007"	"2007"	"October"	"10"	"No"	"2"	80	3518.32	27.73	38.92	38.58
	"Ontario County, NY"	"36069"	"2007"	"2007"	"November"	"11"	"No"	"2"	85	3333.88	28.96	38.98	38.60
	"Ontario County, NY"	"36069"	"2007"	"2007"	"December"	"12"	"Yes"	"1"	10	3270.30	24.70	38.70	38.40
	"Ontario County, NY"	"36069"	"2007"	"2007"	"December"	"12"	"No"	"2"	60	3381.87	29.58	38.92	38.87
	"Ontario County, NY"	"36069"	"2008"	"2008"	"January"	"1"	"Yes"	"1"	12	3087.50	26.08	38.92	38.42
	"Ontario County, NY"	"36069"	"2008"	"2008"	"January"	"1"	"No"	"2"	90	3424.47	28.50	39.03	38.73
	"Ontario County, NY"	"36069"	"2008"	"2008"	"February"	"2"	"Yes"	"1"	20	3413.80	25.05	39.50	38.75
	"Ontario County, NY"	"36069"	"2008"	"2008"	"February"	"2"	"No"	"2"	86	3570.87	28.58	39.16	39.04
	"Ontario County, NY"	"36069"	"2008"	"2008"	"March"	"3"	"Yes"	"1"	20	3184.35	24.85	39.55	38.80
	"Ontario County, NY"	"36069"	"2008"	"2008"	"March"	"3"	"No"	"2"	74	3365.64	28.43	39.32	38.88
	"Ontario County, NY"	"36069"	"2008"	"2008"	"April"	"4"	"Yes"	"1"	12	3543.17	27.25	39.67	39.08
	"Ontario County, NY"	"36069"	"2008"	"2008"	"April"	"4"	"No"	"2"	58	3486.34	29.55	39.09	38.93
	"Ontario County, NY"	"36069"	"2008"	"2008"	"May"	"5"	"Yes"	"1"	20	2934.30	25.60	37.75	37.40
	"Ontario County, NY"	"36069"	"2008"	"2008"	"May"	"5"	"No"	"2"	78	3393.04	29.04	39.13	38.85
	"Ontario County, NY"	"36069"	"2008"	"2008"	"June"	"6"	"Yes"	"1"	20	3250.10	25.40	38.65	38.50
	"Ontario County, NY"	"36069"	"2008"	"2008"	"June"	"6"	"No"	"2"	72	3430.39	28.89	38.69	38.33
	"Ontario County, NY"	"36069"	"2008"	"2008"	"July"	"7"	"Yes"	"1"	19	3075.47	25.95	38.74	38.68
	"Ontario County, NY"	"36069"	"2008"	"2008"	"July"	"7"	"No"	"2"	75	3424.04	29.37	38.64	38.81
	"Ontario County, NY"	"36069"	"2008"	"2008"	"August"	"8"	"Yes"	"1"	21	3353.81	25.33	40.10	39.10
	"Ontario County, NY"	"36069"	"2008"	"2008"	"August"	"8"	"No"	"2"	88	3557.18	29.17	39.20	39.16
	"Ontario County, NY"	"36069"	"2008"	"2008"	"September"	"9"	"Yes"	"1"	13	3065.62	24.38	39.23	38.69
	"Ontario County, NY"	"36069"	"2008"	"2008"	"September"	"9"	"No"	"2"	85	3383.48	28.66	39.04	38.90
	"Ontario County, NY"	"36069"	"2008"	"2008"	"October"	"10"	"Yes"	"1"	15	3241.07	25.27	37.20	39.00
	"Ontario County, NY"	"36069"	"2008"	"2008"	"October"	"10"	"No"	"2"	65	3475.17	28.49	38.77	38.60
	"Ontario County, NY"	"36069"	"2008"	"2008"	"November"	"11"	"Yes"	"1"	16	3217.31	23.50	38.62	38.50
	"Ontario County, NY"	"36069"	"2008"	"2008"	"November"	"11"	"No"	"2"	83	3383.17	28.10	39.39	39.11
	"Ontario County, NY"	"36069"	"2008"	"2008"	"December"	"12"	"No"	"2"	54	3425.26	28.06	39.11	39.04
	"Ontario County, NY"	"36069"	"2009"	"2009"	"January"	"1"	"Yes"	"1"	17	3233.00	25.65	39.06	38.35
	"Ontario County, NY"	"36069"	"2009"	"2009"	"January"	"1"	"No"	"2"	69	3507.22	28.38	39.17	38.87
	"Ontario County, NY"	"36069"	"2009"	"2009"	"February"	"2"	"No"	"2"	58	3298.81	28.81	38.64	38.38
	"Ontario County, NY"	"36069"	"2009"	"2009"	"March"	"3"	"Yes"	"1"	21	3362.29	26.62	40.14	39.57
	"Ontario County, NY"	"36069"	"2009"	"2009"	"March"	"3"	"No"	"2"	64	3455.80	29.00	38.73	38.62
	"Ontario County, NY"	"36069"	"2009"	"2009"	"April"	"4"	"Yes"	"1"	16	2921.12	26.00	36.75	37.06
	"Ontario County, NY"	"36069"	"2009"	"2009"	"April"	"4"	"No"	"2"	85	3475.51	28.65	39.59	39.22
	"Ontario County, NY"	"36069"	"2009"	"2009"	"May"	"5"	"Yes"	"1"	10	3426.70	24.90	39.90	39.60
	"Ontario County, NY"	"36069"	"2009"	"2009"	"May"	"5"	"No"	"2"	73	3486.60	29.68	38.86	38.75
	"Ontario County, NY"	"36069"	"2009"	"2009"	"June"	"6"	"Yes"	"1"	15	3199.00	25.87	38.93	38.40
	"Ontario County, NY"	"36069"	"2009"	"2009"	"June"	"6"	"No"	"2"	73	3453.78	28.47	38.92	38.71
	"Ontario County, NY"	"36069"	"2009"	"2009"	"July"	"7"	"Yes"	"1"	14	3323.07	24.00	39.14	38.86
	"Ontario County, NY"	"36069"	"2009"	"2009"	"July"	"7"	"No"	"2"	83	3330.47	29.47	39.07	38.72
	"Ontario County, NY"	"36069"	"2009"	"2009"	"August"	"8"	"Yes"	"1"	13	3173.54	22.69	39.46	39.08
	"Ontario County, NY"	"36069"	"2009"	"2009"	"August"	"8"	"No"	"2"	64	3332.42	27.86	38.33	38.30
	"Ontario County, NY"	"36069"	"2009"	"2009"	"September"	"9"	"Yes"	"1"	14	3326.79	23.64	39.86	39.07
	"Ontario County, NY"	"36069"	"2009"	"2009"	"September"	"9"	"No"	"2"	84	3247.57	30.24	38.33	38.13
	"Ontario County, NY"	"36069"	"2009"	"2009"	"October"	"10"	"Yes"	"1"	16	3427.62	28.31	39.69	39.38
	"Ontario County, NY"	"36069"	"2009"	"2009"	"October"	"10"	"No"	"2"	66	3456.70	28.41	39.27	38.94
	"Ontario County, NY"	"36069"	"2009"	"2009"	"November"	"11"	"Yes"	"1"	10	3116.60	23.50	39.70	39.10
	"Ontario County, NY"	"36069"	"2009"	"2009"	"November"	"11"	"No"	"2"	74	3447.45	29.35	39.26	38.91
	"Ontario County, NY"	"36069"	"2009"	"2009"	"December"	"12"	"Yes"	"1"	17	3193.29	22.65	39.47	39.41
	"Ontario County, NY"	"36069"	"2009"	"2009"	"December"	"12"	"No"	"2"	75	3444.20	28.17	38.91	38.76
	"Ontario County, NY"	"36069"	"2010"	"2010"	"January"	"1"	"Yes"	"1"	11	3199.73	23.18	39.55	38.91
	"Ontario County, NY"	"36069"	"2010"	"2010"	"January"	"1"	"No"	"2"	62	3492.34	28.47	39.52	38.92
	"Ontario County, NY"	"36069"	"2010"	"2010"	"February"	"2"	"Yes"	"1"	16	2794.56	24.62	38.56	38.00
	"Ontario County, NY"	"36069"	"2010"	"2010"	"February"	"2"	"No"	"2"	62	3338.76	29.21	38.40	38.50
	"Ontario County, NY"	"36069"	"2010"	"2010"	"March"	"3"	"No"	"2"	91	3398.37	27.71	39.13	38.84
	"Ontario County, NY"	"36069"	"2010"	"2010"	"April"	"4"	"Yes"	"1"	15	3043.60	26.13	38.73	37.80
	"Ontario County, NY"	"36069"	"2010"	"2010"	"April"	"4"	"No"	"2"	65	3386.86	29.05	38.80	38.78
	"Ontario County, NY"	"36069"	"2010"	"2010"	"May"	"5"	"No"	"2"	73	3380.67	29.27	38.68	38.52
	"Ontario County, NY"	"36069"	"2010"	"2010"	"June"	"6"	"Yes"	"1"	15	2825.87	25.27	39.40	37.27
	"Ontario County, NY"	"36069"	"2010"	"2010"	"June"	"6"	"No"	"2"	72	3422.39	28.85	39.07	38.67
	"Ontario County, NY"	"36069"	"2010"	"2010"	"July"	"7"	"Yes"	"1"	13	3549.31	23.85	40.00	39.23
	"Ontario County, NY"	"36069"	"2010"	"2010"	"July"	"7"	"No"	"2"	81	3248.15	27.98	38.23	38.02
	"Ontario County, NY"	"36069"	"2010"	"2010"	"August"	"8"	"Yes"	"1"	11	3115.73	23.00	37.64	37.55
	"Ontario County, NY"	"36069"	"2010"	"2010"	"August"	"8"	"No"	"2"	77	3441.49	29.01	39.12	38.82
	"Ontario County, NY"	"36069"	"2010"	"2010"	"September"	"9"	"Yes"	"1"	13	3065.77	24.77	37.69	38.23
	"Ontario County, NY"	"36069"	"2010"	"2010"	"September"	"9"	"No"	"2"	71	3275.51	28.10	38.75	38.82
	"Ontario County, NY"	"36069"	"2010"	"2010"	"October"	"10"	"Yes"	"1"	14	3147.07	26.14	38.14	38.14
	"Ontario County, NY"	"36069"	"2010"	"2010"	"October"	"10"	"No"	"2"	74	3403.31	30.00	39.01	38.76
	"Ontario County, NY"	"36069"	"2010"	"2010"	"November"	"11"	"Yes"	"1"	12	3178.92	24.17	39.42	39.33
	"Ontario County, NY"	"36069"	"2010"	"2010"	"November"	"11"	"No"	"2"	84	3340.29	29.56	38.56	38.57
	"Ontario County, NY"	"36069"	"2010"	"2010"	"December"	"12"	"Yes"	"1"	17	3221.82	26.47	39.47	38.94
	"Ontario County, NY"	"36069"	"2010"	"2010"	"December"	"12"	"No"	"2"	77	3423.94	28.18	39.16	38.73
	"Ontario County, NY"	"36069"	"2011"	"2011"	"January"	"1"	"Yes"	"1"	13	3008.92	26.85	37.62	38.15
	"Ontario County, NY"	"36069"	"2011"	"2011"	"January"	"1"	"No"	"2"	84	3415.83	28.80	39.10	38.72
	"Ontario County, NY"	"36069"	"2011"	"2011"	"February"	"2"	"Yes"	"1"	11	3292.00	25.91	40.45	39.00
	"Ontario County, NY"	"36069"	"2011"	"2011"	"February"	"2"	"No"	"2"	64	3307.59	28.20	38.39	38.12
	"Ontario County, NY"	"36069"	"2011"	"2011"	"March"	"3"	"Yes"	"1"	11	3291.00	25.73	39.18	39.18
	"Ontario County, NY"	"36069"	"2011"	"2011"	"March"	"3"	"No"	"2"	78	3409.90	29.10	38.96	38.64
	"Ontario County, NY"	"36069"	"2011"	"2011"	"April"	"4"	"Yes"	"1"	13	3081.31	26.62	38.15	38.54
	"Ontario County, NY"	"36069"	"2011"	"2011"	"April"	"4"	"No"	"2"	71	3440.45	28.48	38.90	38.69
	"Ontario County, NY"	"36069"	"2011"	"2011"	"May"	"5"	"No"	"2"	70	3477.04	30.14	39.04	38.84
	"Ontario County, NY"	"36069"	"2011"	"2011"	"June"	"6"	"Yes"	"1"	12	3240.17	27.67	38.42	38.83
	"Ontario County, NY"	"36069"	"2011"	"2011"	"June"	"6"	"No"	"2"	70	3423.00	28.09	39.20	38.86
	"Ontario County, NY"	"36069"	"2011"	"2011"	"July"	"7"	"Yes"	"1"	15	3221.80	27.00	38.60	38.73
	"Ontario County, NY"	"36069"	"2011"	"2011"	"July"	"7"	"No"	"2"	83	3440.80	28.66	39.24	38.94
	"Ontario County, NY"	"36069"	"2011"	"2011"	"August"	"8"	"Yes"	"1"	14	3297.57	28.64	38.79	38.36
	"Ontario County, NY"	"36069"	"2011"	"2011"	"August"	"8"	"No"	"2"	76	3461.28	28.57	39.34	38.96
	"Ontario County, NY"	"36069"	"2011"	"2011"	"September"	"9"	"Yes"	"1"	11	3178.55	24.18	39.18	38.55
	"Ontario County, NY"	"36069"	"2011"	"2011"	"September"	"9"	"No"	"2"	85	3403.29	29.53	38.84	38.60
	"Ontario County, NY"	"36069"	"2011"	"2011"	"October"	"10"	"Yes"	"1"	17	2898.82	25.65	37.94	38.00
	"Ontario County, NY"	"36069"	"2011"	"2011"	"October"	"10"	"No"	"2"	83	3337.61	27.42	38.75	38.40
	"Ontario County, NY"	"36069"	"2011"	"2011"	"November"	"11"	"Yes"	"1"	16	2966.25	25.25	38.81	37.62
	"Ontario County, NY"	"36069"	"2011"	"2011"	"November"	"11"	"No"	"2"	63	3235.83	29.62	38.32	38.11
	"Ontario County, NY"	"36069"	"2011"	"2011"	"December"	"12"	"No"	"2"	48	3438.58	28.58	38.81	38.75
	"Ontario County, NY"	"36069"	"2012"	"2012"	"January"	"1"	"No"	"2"	48	3505.69	30.19	39.10	38.98
	"Ontario County, NY"	"36069"	"2012"	"2012"	"February"	"2"	"Yes"	"1"	12	3433.75	27.83	39.92	39.67
	"Ontario County, NY"	"36069"	"2012"	"2012"	"February"	"2"	"No"	"2"	55	3430.04	28.49	39.16	38.87
	"Ontario County, NY"	"36069"	"2012"	"2012"	"March"	"3"	"Yes"	"1"	11	3280.36	25.55	38.55	38.45
	"Ontario County, NY"	"36069"	"2012"	"2012"	"March"	"3"	"No"	"2"	104	3280.94	29.14	38.41	38.14
	"Ontario County, NY"	"36069"	"2012"	"2012"	"April"	"4"	"Yes"	"1"	14	3219.07	26.71	38.93	38.79
	"Ontario County, NY"	"36069"	"2012"	"2012"	"April"	"4"	"No"	"2"	79	3415.13	29.23	39.01	38.99
	"Ontario County, NY"	"36069"	"2012"	"2012"	"May"	"5"	"No"	"2"	93	3403.77	28.89	39.09	38.83
	"Ontario County, NY"	"36069"	"2012"	"2012"	"June"	"6"	"No"	"2"	70	3390.24	27.33	39.23	39.10
	"Ontario County, NY"	"36069"	"2012"	"2012"	"July"	"7"	"No"	"2"	93	3481.75	28.65	38.98	38.86
	"Ontario County, NY"	"36069"	"2012"	"2012"	"August"	"8"	"Yes"	"1"	20	3054.05	25.20	38.45	38.15
	"Ontario County, NY"	"36069"	"2012"	"2012"	"August"	"8"	"No"	"2"	79	3466.25	28.39	39.38	39.16
	"Ontario County, NY"	"36069"	"2012"	"2012"	"September"	"9"	"Yes"	"1"	11	3169.09	22.64	39.55	38.73
	"Ontario County, NY"	"36069"	"2012"	"2012"	"September"	"9"	"No"	"2"	77	3367.67	29.47	39.17	38.90
	"Ontario County, NY"	"36069"	"2012"	"2012"	"October"	"10"	"Yes"	"1"	14	3254.79	27.29	39.50	39.14
	"Ontario County, NY"	"36069"	"2012"	"2012"	"October"	"10"	"No"	"2"	68	3286.66	28.32	38.71	38.26
